uniprot_id,protein,gene,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,logFC_Baseline_Supplement,CI.L_Baseline_Supplement,CI.R_Baseline_Supplement,average_intensity_Baseline_Supplement,t_Baseline_Supplement,B_Baseline_Supplement,P.Value_Baseline_Supplement,adj.P.Val_Baseline_Supplement,sig.PVal_Baseline_Supplement,sig.FDR_Baseline_Supplement,logFC_Training_CRE,CI.L_Training_CRE,CI.R_Training_CRE,average_intensity_Training_CRE,t_Training_CRE,B_Training_CRE,P.Value_Training_CRE,adj.P.Val_Training_CRE,sig.PVal_Training_CRE,sig.FDR_Training_CRE,logFC_Training_PLA,CI.L_Training_PLA,CI.R_Training_PLA,average_intensity_Training_PLA,t_Training_PLA,B_Training_PLA,P.Value_Training_PLA,adj.P.Val_Training_PLA,sig.PVal_Training_PLA,sig.FDR_Training_PLA,logFC_Supplement_Interaction,CI.L_Supplement_Interaction,CI.R_Supplement_Interaction,average_intensity_Supplement_Interaction,t_Supplement_Interaction,B_Supplement_Interaction,P.Value_Supplement_Interaction,adj.P.Val_Supplement_Interaction,sig.PVal_Supplement_Interaction,sig.FDR_Supplement_Interaction,pi_score_Baseline_Supplement,sig_pi_Baseline_Supplement,pi_score_Training_CRE,sig_pi_Training_CRE,pi_score_Training_PLA,sig_pi_Training_PLA,pi_score_Supplement_Interaction,sig_pi_Supplement_Interaction
P61960,UFM1_HUMAN,UFM1,Ubiquitin-fold modifier 1,17.9944270836438,17.5163439855714,18.7758172607919,18.1240763523268,17.9555906735275,17.3581767080062,18.8281698032073,18.3946928112577,18.6447257091063,18.4156258748403,18.1913313675176,17.9845070960969,18.1122426471941,17.8324069601576,18.1840105980269,18.821331359838,18.5145981114638,18.563824859884,19.0211582701048,18.7450437961995,18.0246284143959,19.0788633110553,18.3904363209098,18.489694766258,18.1139478416603,17.873771035611,18.2577849763757,18.4233545090774,0.164604675783806,-0.315905179104713,0.645114530672326,18.3082350894324,0.701572979105551,-5.54182700633023,0.488711766384142,0.799715436773854,0,0,-0.0278124430504398,-0.436062345513378,0.380437459412499,18.3082350894324,-0.139523073567009,-5.54673668046452,0.890031349409758,0.986326495554669,0,0,-0.105615639607937,-0.546487402587336,0.335256123371463,18.3082350894324,-0.49062416495,-5.76428079770604,0.627499213511238,0.908773661756182,0,0,0.0778031965574968,-0.523059428552072,0.678665821667066,18.3082350894324,0.265188834731874,-5.90604807750444,0.792798405098475,0.939108217524062,0,0,0.8888257668208382,0,0.9967651330149875,0,0.9519733422543155,0,0.9820973541106667,0
P53041,PPP5_HUMAN,PPP5C,Serine/threonine-protein phosphatase 5,18.6341467689854,18.156243276862,17.1783574786296,18.4540325717669,18.6949883088402,18.9927369976332,17.3491391660289,18.5676907603086,18.516271709167,18.0049230270047,17.5487306269365,18.4371239441487,18.7414699433777,18.6342988086657,18.7811091248759,18.2228128829584,18.3710812730369,17.2557503633901,18.2263950694558,18.2317722822559,18.5329837486162,17.8298011390192,18.3670954816486,18.3882184884102,18.6527312899031,18.6971587231532,18.5047393431586,17.8299843913435,0.467086944934863,-0.0560163467736597,0.990190236643386,18.2786352496279,1.82870335408148,-4.29830005821186,0.0780697916714437,0.67333684187405,1,0,-0.197210603893282,-0.641648664102458,0.247227456315894,18.2786352496279,-0.908765863418419,-5.19641179602142,0.37119712890426,0.955919148852813,0,0,0.349179077825646,-0.130772515444733,0.829130671096024,18.2786352496279,1.48999139872133,-4.86037583008357,0.147358748301016,0.707293961531317,0,0,-0.546389681718928,-1.20051407451075,0.107734711072894,18.2786352496279,-1.71070502129033,-4.60095888089213,0.0981479742450279,0.668105287528259,-1,0,0.30387381451059226,0,0.8224726496484083,0,0.5124060773297149,0,0.28130300167541594,0
P62633,CNBP_HUMAN,CNBP,Cellular nucleic acid-binding protein,18.8548306723768,18.6968859406638,15.687568612105,17.9448922250004,18.4719762738406,18.5260901031697,16.5571251798577,18.5791788203593,18.8720346830452,18.4103105286102,16.1523568818719,18.4154288381393,18.5422540058473,18.9212180397578,17.9580859371562,NA,18.2886364021301,16.9872388339272,17.9596468729678,NA,18.418508816578,17.1483651270253,18.4764036928966,18.5804978815016,18.5640239498454,18.2463955331379,18.8079129339383,17.7913788927296,0.86720895620492,-0.0460701431635031,1.78048805557334,18.0715094491723,1.95140342124401,-4.09078200764478,0.0618108306314315,0.67333684187405,1,0,-0.538571535567748,-1.3388606648477,0.261717593712201,18.0715094491723,-1.38300358287413,-4.70121036100208,0.178373265684724,0.955919148852813,0,0,0.524969215561878,-0.281527569426421,1.33146600055018,18.0715094491723,1.33769783105474,-5.05138944850138,0.192526663812584,0.730211020048986,0,0,-1.06354075112963,-2.19971844614046,0.072636943881204,18.0715094491723,-1.92368829520107,-4.25052206863633,0.0653564852831383,0.668105287528259,-1,0,0.08945412585190951,0,0.39517323396802095,0,0.42109466701509357,0,0.05495550995753847,0
P49908,SEPP1_HUMAN,SELENOP,Selenoprotein P,NA,19.3062166437597,17.4375523300573,17.0886020707202,17.3412668536968,16.4137997487288,18.8868961779446,16.7584370780115,17.341710135709,NA,18.7431685638235,17.1088912003687,17.1627862704751,NA,17.1878100676985,18.6950846960079,18.4980058184214,19.5947791729198,18.8985429980062,17.5645700214202,17.3701062059505,19.3964679725693,18.5947352162481,17.2292592356485,16.6426338983065,15.9371658992843,NA,17.9665285352302,-0.633380593908125,-1.83452338374485,0.567762195928597,17.7985423671253,-1.08838650628504,-5.13316639349155,0.287245219580155,0.701367788700505,0,0,-0.113345350040568,-1.08532882926558,0.858638129184449,17.7985423671253,-0.240689895999322,-5.46973183692254,0.811841864208358,0.98441751671391,0,0,-0.634821608619653,-1.6952446826803,0.425601465440989,17.7985423671253,-1.23562181348231,-5.10355293971023,0.228570486714673,0.735322419641641,0,0,0.521476258579085,-0.917012177205712,1.95996469436388,17.7985423671253,0.748240481136956,-5.60300891330363,0.461592831227305,0.784530569135317,0,0,0.45380350188404583,0,0.9766501227697211,0,0.39182500019518807,0,0.6682193819400334,0
P36543,VATE1_HUMAN,ATP6V1E1,V-type proton ATPase subunit E 1,19.3378734623746,18.5269213866591,18.8579247113528,18.8894376430598,17.8506023631823,17.8000954506276,19.047103511273,18.0102851495956,17.3790463332697,17.2703552053269,19.0859526459374,17.5640912071547,18.1759184697552,17.6049928434395,18.843563050045,18.8456471836564,17.8150147503529,18.6714594207532,17.2832392649907,17.445665744239,18.035172597232,17.9874382929488,17.5838232849399,19.3457537615181,17.4951885741005,18.5372286558201,17.9094520948231,17.8377631894142,-0.481754294525107,-1.15694629388272,0.19343770483251,18.1798932231372,-1.46127277391975,-4.80958258814556,0.155026063193003,0.67333684187405,0,0,0.118607155750425,-0.455048233576511,0.692262545077361,18.1798932231372,0.423440894937394,-5.47638977558228,0.675194926484596,0.98055322201012,0,0,0.299152815134693,-0.320341424323599,0.918647054592986,18.1798932231372,0.988982956133712,-5.41980829186039,0.331105628477728,0.783450665644652,0,0,-0.180545659384268,-1.02485224968535,0.663760930916818,18.1798932231372,-0.437945287947061,-5.84771395056403,0.664771736236064,0.88444280803785,0,0,0.40735588634641035,0,0.9544849369434089,0,0.7184501604118506,0,0.9289328003849726,0
O95197,RTN3_HUMAN,RTN3,Reticulon-3,16.0195012143815,NA,19.2626148625173,16.8874162948348,17.0732401063937,17.0401417650033,19.9311709871572,18.2634062245707,18.2736376713545,18.2534271342766,19.3880741791251,17.448331713018302,18.0537888335756,16.9022287562447,17.5527992133845,18.0931606055495,17.6078251984422,19.5747589272776,18.2086233041009,NA,17.797400252908,17.8885831683458,17.2752877746138,17.2842474980875,17.0091300185073,17.1878635404585,17.8943456930496,18.4945593979727,-0.163692711891109,-1.17325495171923,0.845869527937017,17.8717524744289,-0.333304288752028,-5.71788062166164,0.741580234436285,0.908072725585064,0,0,0.191290937030537,-0.692610170771993,1.07519204483307,17.8717524744289,0.44487230802912,-5.44304314472926,0.66009725430459,0.980467358139604,0,0,-0.305442758741275,-1.27882375555962,0.667938238077072,17.8717524744289,-0.645047396934027,-5.63677393222121,0.524553632522394,0.858944733412242,0,0,0.496733695771812,-0.818086342614285,1.81155373415791,17.8717524744289,0.776608185386116,-5.61522428934723,0.444405124403717,0.780553550616917,0,0,0.9522387155607438,0,0.9236185169584882,0,0.8211298757841656,0,0.6684054614699673,0
P27361,MK03_HUMAN,MAPK3,Mitogen-activated protein kinase 3,17.3077279720139,NA,17.7217557603532,18.0763253700682,18.6013117103891,17.6094600229961,18.6869481682737,18.3090715697,18.3541636154848,18.1713746410883,19.4980885941749,17.5264903160751,18.2003416096948,17.6410285498493,18.0177835329824,17.741176151467,18.3788090264114,19.3630114607484,18.0868388529835,18.5282941423835,18.2752520602086,19.0651542873911,18.0489491268589,17.6708982926139,17.4970632500591,17.4634208901085,17.2824483987652,18.8113276362074,-0.184107220374639,-0.850315920740195,0.482101479990918,18.1457227781241,-0.566907633061705,-5.62035732586181,0.575439558789831,0.846821269455323,0,0,0.254433981412678,-0.311538143048201,0.820406105873557,18.1457227781241,0.922214307522518,-5.18565438326417,0.364548983750566,0.955919148852813,0,0,0.066442367746312,-0.576013958596736,0.70889869408936,18.1457227781241,0.212155001235354,-5.8116022454515,0.833572586474595,0.974745121562956,0,0,0.187991613666366,-0.66820613038869,1.04418935772142,18.1457227781241,0.450418458592633,-5.81711474211589,0.655989053197445,0.879211636873457,0,0,0.9032629869911065,0,0.7735632097320424,0,0.9879780453288916,0,0.9238002913766219,0
Q9UHX1,PUF60_HUMAN,PUF60,Poly(U)-binding-splicing factor PUF60,16.9783875138416,NA,NA,16.0412469449094,15.7495970521763,15.8995310894373,NA,16.858443856861,17.370880595221,16.9118257029555,NA,16.6244776455065,17.6905650159974,17.0318989563565,NA,15.7439994474802,NA,NA,NA,16.9355235581823,17.1637339032888,NA,NA,17.4318197794604,16.0530909176718,17.7813491195491,16.7511808515112,NA,-0.338681861659836,-1.3076624360763,0.630298712756623,16.7657383500239,-0.737038302256595,-5.28826965931422,0.471080192003205,0.791016807416827,0,0,0.418331947252788,-0.3088071338731,1.14547102837868,16.7657383500239,1.21315623657379,-4.82654837372982,0.241544145788721,0.955919148852813,0,0,0.2797955360233,-0.706450213418473,1.26604128546507,16.7657383500239,0.598230879773688,-5.3807025339686,0.55751827355236,0.873053650343139,0,0,0.138536411229488,-1.08678473916031,1.36385756161928,16.7657383500239,0.238411496177851,-5.65043230736335,0.814392295625063,0.942965604227622,0,0,0.7749668990023323,0,0.5519347409433977,0,0.8491891385400925,0,0.9719573645258472,0
Q13492,PICAL_HUMAN,PICALM,Phosphatidylinositol-binding clathrin assembly protein,16.6358761898269,NA,19.8661839549978,17.4060041728652,NA,17.6023786089386,18.6933020234595,18.180983620619,17.5366929188556,17.7879108834187,18.4903190424298,17.0818548955309,17.7719661566921,17.7104520483635,18.7116120845812,18.4301216708083,17.3055962153828,18.2422792713352,17.2950155460756,17.7155464869142,18.3801448532511,18.7549169033616,NA,18.4102520792441,16.9827951594258,17.579969229078,16.8711613842637,19.501395256992,-0.449528326003648,-1.38843076465803,0.489374112650736,17.9577892262684,-0.985828974180973,-5.26343031656261,0.333618047602408,0.734579263336627,0,0,0.310641941817149,-0.461847958515731,1.08313184215003,17.9577892262684,0.828003675276859,-5.22460514602053,0.41546615411178,0.955919148852813,0,0,0.248308903080027,-0.620475203217706,1.11709300937776,17.9577892262684,0.588498562608836,-5.64099367059659,0.561452482223031,0.873109312765276,0,0,0.0623330387371226,-1.10021866741269,1.22488474488694,17.9577892262684,0.11040049069415,-5.87517933613754,0.912969088924981,0.969236225364245,0,0,0.6105021000503831,0,0.7612041958892872,0,0.8664673204193477,0,0.9943404498318681,0
Q49B96,COX19_HUMAN,COX19,Cytochrome c oxidase assembly protein COX19,18.6426942087205,18.7259489150181,NA,18.3327998148628,19.0006845784172,19.1452395151377,NA,18.2407581984967,17.7877055824333,17.8025137319682,NA,18.1853181833756,17.8326291118813,18.5890365338772,18.5284817203646,NA,18.6548798000723,NA,NA,17.7950548853144,18.6538241187838,18.114097498056,18.0630823843558,18.5583137502912,19.068206070662,18.8145531196523,18.6725910802044,18.5601846007365,0.239656810590219,-0.350808626600494,0.830122247780932,18.4440271546674,0.841474960765667,-5.26346896933746,0.409087337697688,0.76612091636295,0,0,-0.243868679168056,-0.698454584545477,0.210717226209365,18.4440271546674,-1.11220786899679,-4.94005595517054,0.277991029416952,0.955919148852813,0,0,0.0497098198782453,-0.455419468551965,0.554839108308456,18.4440271546674,0.204026012821657,-5.72243137655654,0.840198646695332,0.97505936328413,0,0,-0.293578499046301,-0.973140080801641,0.385983082709039,18.4440271546674,-0.895656187922618,-5.43820825221093,0.380080201887139,0.741788319701039,0,0,0.8071775410188511,0,0.7318406372494691,0,0.9913820281834588,0,0.7527667119311315,0
Q9BWD1,THIC_HUMAN,ACAT2,"Acetyl-CoA acetyltransferase, cytosolic",NA,NA,18.9121675811378,17.5275700839341,NA,NA,18.8723521422954,17.2767177553127,17.2597939976083,17.4283038743839,18.334251902343,17.9185105281427,17.0533344701569,NA,18.3500190655109,19.1104748991444,18.5051204659383,18.9921430620438,19.1739837658224,17.5720784368222,18.0229359619501,19.0627092305507,19.3303709798449,17.9695427659171,17.1185140072339,17.0339407134431,NA,17.7675036242604,-0.58563016015173,-1.48975448131381,0.318494161010347,18.1178336051726,-1.34289230853399,-4.83787106727219,0.192925375345766,0.67333684187405,0,0,-0.185145472417823,-0.923633846190606,0.553342901354961,18.1178336051726,-0.519774940289842,-5.33596271233779,0.608383385362334,0.972390577517856,0,0,-1.0097999583159,-1.80773547195454,-0.211864444677262,18.1178336051726,-2.6236956624443,-2.97416266070375,0.0154675655310732,0.556340617805673,-1,0,0.82465448589808,-0.262574175480625,1.91188314727678,18.1178336051726,1.57252310980601,-4.70934788823873,0.130024891737434,0.668105287528259,0,0,0.3815069489912266,0,0.9120978092730118,0,0.014848356132158277,-1,0.18594220619308507,0
Q8N0U8,VKORL_HUMAN,VKORC1L1,Vitamin K epoxide reductase complex subunit 1-like protein 1,NA,NA,18.9880194486051,17.9161883589281,17.4848202524047,NA,18.1778203940947,18.6806994757109,18.6515467826975,18.1307807624573,18.7594302561353,17.7790501218725,NA,NA,NA,NA,17.866508645757,18.7392249007224,18.0639787893429,18.1023694709443,18.3464443393922,17.4228362358269,NA,17.93290784016,NA,NA,NA,17.8782332830269,-0.39026640687513803,-1.07628031182692,0.295747498076646,18.1718152563576,-1.1996137677476,-4.91439171707577,0.246628934749716,0.687871103597068,0,0,-0.150880709674727,-0.70164540935442,0.399883990004966,18.1718152563576,-0.577671326255166,-5.23739675122474,0.571006425946796,0.972390577517856,0,0,-0.703965032949807,-1.35967852102645,-0.0482515448731593,18.1718152563576,-2.26386309859453,-3.58242308392107,0.0368541642450297,0.609847559378998,-1,0,0.55308432327508,-0.303246181179191,1.40941482772935,18.1718152563576,1.36195614698111,-4.86759324997749,0.190865318111007,0.668105287528259,0,0,0.5790755214464075,0,0.9189287107775731,0,0.09791667756594531,0,0.40011182873965745,0
P13667,PDIA4_HUMAN,PDIA4,Protein disulfide-isomerase A4,17.2055696020398,NA,18.5610213671507,17.6557348806227,17.4308456395646,17.116850484216,19.0387187196354,18.6745701225516,18.1763505119733,18.2819289244122,18.9132503339123,17.6384867534865,18.2613687789469,17.4357709386562,17.528811105716,18.1066095504512,18.1949808922533,18.786801565716,17.8633013084005,18.7489427997116,17.6245144554315,19.7954085170293,NA,18.4271722857137,17.4534144272893,17.1612817843861,17.5273618334329,18.1202407974017,-0.333182505644981,-1.07428828262107,0.407923271331106,18.0665118607731,-0.923908191650477,-5.34479171283357,0.363991213276721,0.745161263629102,0,0,0.587751520743854,-0.0182239327410311,1.19372697422874,18.0665118607731,1.99326736172345,-3.93425012000902,0.0567745197967364,0.955919148852813,1,0,-0.0823439172747662,-0.792537087179475,0.627849252629943,18.0665118607731,-0.238276854665229,-5.77696325289679,0.813525804473907,0.969855142085107,0,0,0.67009543801862,-0.26348936734483003,1.60368024338207,18.0665118607731,1.47506009122599,-4.89575746110146,0.152149534526844,0.668105287528259,0,0,0.71410679617958,0,0.18524726602264707,0,0.9831496398500762,0,0.2831674163804548,0
Q96C01,F136A_HUMAN,FAM136A,Protein FAM136A,18.7801238058467,NA,NA,NA,18.4597697375319,19.0662739769035,NA,18.5140420140664,17.7259720478391,17.6381265431161,NA,17.8234049577916,18.476316640291,18.3516223326733,18.6825838321797,NA,18.0800348132985,NA,NA,17.8060697860504,18.341543093536,NA,18.538372553078,17.9652615043453,19.2354657859942,19.2272640939744,18.1995506428644,NA,-0.0229998084719512,-0.749813735764705,0.703814118820803,18.3839887867434,-0.0664515739869522,-5.56665724294756,0.947746039374503,0.982832977306752,0,0,0.030720122696767,-0.542192255714399,0.603632501107933,18.3839887867434,0.112600166731021,-5.42211951850695,0.911585639729465,0.986326495554669,0,0,0.0397241813358775,-0.690670982831873,0.770119345503628,18.3839887867434,0.114209271148663,-5.58664532786468,0.910327903618462,0.987141927801707,0,0,-0.00900405863911047,-0.937285098613737,0.919276981335516,18.3839887867434,-0.0203686913817184,-5.7116959090835,0.983971882391816,0.99415029956182,0,0,0.9987663916180819,0,0.9971602860336062,0,0.9962748524888375,0,0.9998545233891428,0
P08571,CD14_HUMAN,CD14,Monocyte differentiation antigen CD14,NA,NA,17.0862110715693,17.0489874230721,NA,NA,18.7522193148908,16.7511000671076,NA,17.3231040665202,18.9995157868645,NA,17.850871564948,NA,17.5073278753112,NA,NA,19.0673391108808,17.9222435099284,17.743243211023,16.9515030993848,18.9624955332781,16.7887315410949,17.5153688163873,NA,17.1780679029377,NA,18.5180511649372,-0.742394375278739,-2.19699991377131,0.712211163213829,17.7627282976551,-1.07622388449652,-4.9075776508074,0.29676054358198,0.704320443112303,0,0,0.508924137354324,-0.718246792992786,1.73609506770143,17.7627282976551,0.874502751468029,-4.92046017966311,0.393947595809226,0.955919148852813,0,0,-0.215453423678721,-1.22161110250014,0.790704255142703,17.7627282976551,-0.451544486478151,-5.61558117227947,0.657265109280048,0.913400823498168,0,0,0.724377561033045,-0.862538242322731,2.31129336438882,17.7627282976551,0.962552206159576,-5.22326310714556,0.34917212511293,0.733164979939759,0,0,0.4058049116523977,0,0.6224562964514285,0,0.9135484469563677,0,0.46664661021411713,0
Q96QK1,VPS35_HUMAN,VPS35,Vacuolar protein sorting-associated protein 35,16.6984798330419,17.570386580559,18.7740028554398,18.027506272007,18.0887932806712,17.6668209381733,19.1513454225775,18.2494045754779,18.1791842637601,18.3065729617541,19.1496861706569,18.008998757771,18.3317113870571,17.4634959173436,18.0403852502721,18.4753231143401,18.5084859488956,19.2498440353074,18.5988867181617,18.7388433037449,18.2054092618573,19.0537726889591,18.1667221144375,18.5281881702205,17.770770871348,17.9020559419244,18.1803549789405,19.2358405679958,-0.0158204251846215,-0.65529376830217,0.623652917932928,18.2971882922391,-0.0506674084385147,-5.76899274601762,0.959948751592437,0.98580586343183,0,0,0.210497133623221,-0.332811036437009,0.753805303683452,18.2971882922391,0.793474429809161,-5.28063019976163,0.434146280065995,0.955919148852813,0,0,0.128018289290434,-0.458703787874814,0.714740366455682,18.2971882922391,0.446861125131921,-5.78372976944905,0.658398183373215,0.913664566932618,0,0,0.0824788443327868,-0.717162677530166,0.88212036619574,18.2971882922391,0.211241973170509,-5.9184253641430304,0.834221945140172,0.944262953411604,0,0,0.9993535431568357,0,0.8389255752716531,0,0.947901529755539,0,0.9851614248409104,0
P14207,FOLR2_HUMAN,FOLR2,Folate receptor beta,NA,NA,17.3864007578938,NA,16.4191710554108,NA,18.660629098237,17.7804508546595,16.839624033525,17.4469851655668,19.1400427539893,NA,NA,NA,NA,NA,17.5703387214799,18.8022966052818,17.4715877913849,18.2223156570204,NA,19.0494907036375,NA,NA,NA,NA,NA,NA,-1.468721788316,-2.59407785417502,-0.343365722456972,17.8991110998405,-2.81692148898504,-2.86226370464204,0.0144428561737217,0.67333684187405,-1,0,1.12132139877584,0.263710806866828,1.97893199068486,17.8991110998405,2.82205280219794,-2.92455884790125,0.014301107332815,0.830048505806671,1,0,NA,NA,NA,17.8991110998405,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8991110998405,NA,NA,NA,NA,NA,NA,0.001981720445265333,-1,0.00854233371934054,1,NA,0,NA,0
Q13131,AAPK1_HUMAN,PRKAA1,5'-AMP-activated protein kinase catalytic subunit alpha-1,18.7465962516713,18.9741440035491,NA,18.4926248690514,18.6148695718545,18.6674877486537,15.8576748214012,18.1115736309429,18.5137913125932,18.1666040740505,14.9286634940085,18.6284550505616,18.5849397341442,18.65212436407,18.3237066848736,17.6657535442857,18.1319469345898,NA,17.8355022785855,18.3212805995432,18.224839291577,17.0482242424365,18.1360749954663,18.8849711305799,18.6947913791845,18.8242229444319,18.8060002500342,17.9812369993486,0.462251762458312,-0.589636505062536,1.51414002997916,18.1468500077496,0.903344950494654,-5.32134908009931,0.374644808435192,0.750191518757237,0,0,-0.351230805174065,-1.16968832542995,0.467226715081818,18.1468500077496,-0.88214730672319,-5.21628310982317,0.385788302865346,0.955919148852813,0,0,0.605445047852843,-0.355778721862571,1.56666881756826,18.1468500077496,1.29477673207007,-5.03600617535636,0.206789298011871,0.735322419641641,0,0,-0.956675853026908,-2.21914321812167,0.305791512067858,18.1468500077496,-1.55771968676089,-4.78485643224724,0.131401882564084,0.668105287528259,0,0,0.6351919179049529,0,0.7156703843710052,0,0.3851144842719178,0,0.1434786962386695,0
Q5JTJ3,COA6_HUMAN,COA6,Cytochrome c oxidase assembly factor 6 homolog,17.2614955736473,17.8527176857825,NA,18.1730907087335,19.5636002188882,19.8456210693037,15.9086934000801,18.4435411343982,17.6377653075254,17.9247247280188,16.8344024071111,18.1760636939813,17.4151516464031,18.2443127154131,18.7164778210803,17.9206472787871,17.8775577042246,16.6561859257071,18.0386163936842,18.329257409087,18.0433220320049,17.0853012445385,18.3350012738556,18.5370302267921,18.9465145896673,18.8810318200157,18.8686831511438,18.3377324627523,0.760160801309794,-0.125504591753576,1.64582619437316,18.0686866526899,1.76070897978998,-4.37739779258439,0.0895620737192398,0.67333684187405,1,0,-0.305258415276299,-1.02976841023479,0.419251579682193,18.0686866526899,-0.864320965443532,-5.22991737590928,0.394992385509387,0.955919148852813,0,0,0.491311509718173,-0.31899077623566,1.30161379567201,18.0686866526899,1.24383180507167,-5.13202323113928,0.22420590474661,0.735322419641641,0,0,-0.796569924994472,-1.88354026838787,0.290400418398926,18.0686866526899,-1.50334270225462,-4.87889478737774,0.144307626168067,0.668105287528259,0,0,0.1597518319430141,0,0.7531046221099829,0,0.4796952520222802,0,0.21395139719974376,0
Q02878,RL6_HUMAN,RPL6,60S ribosomal protein L6,18.0894100057863,19.0639017741359,17.8805569455099,18.1566980085289,17.8288853644916,17.6743331130739,18.5702612192296,18.2878826096515,18.1050366499572,18.3153562423633,18.8405815950763,18.135434911311,18.5180367391049,18.1960727435853,17.6550574873586,18.6259528069677,18.3493654823807,18.1815165345916,18.2457576019534,18.785292270054,18.3418208326911,18.6840810931405,17.3471563761535,19.0445530671496,17.9135151474076,18.3181351917954,17.9076228580289,17.7574211071714,0.0740521688829716,-0.424067448756289,0.572171786522232,18.2435605635232,0.30446482267907,-5.7268525069864,0.76301570552372,0.915462506227965,0,0,0.221164317693511,-0.202047159131005,0.644375794518026,18.2435605635232,1.07026323907598,-5.06065459563648,0.293601862087571,0.955919148852813,0,0,0.338089860112373,-0.118939005724718,0.795118725949463,18.2435605635232,1.51503093359067,-4.82728253228548,0.140925690198241,0.697004147072966,0,0,-0.116925542418862,-0.739808628017054,0.50595754317933,18.2435605635232,-0.38444643757944,-5.86881174743107,0.703539725158872,0.905121500299626,0,0,0.980169871962833,0,0.762583210592716,0,0.5155635504205979,0,0.9597191034214982,0
Q8NE86,MCU_HUMAN,MCU,"Calcium uniporter protein, mitochondrial",18.5525197390841,18.4977732428939,NA,18.2620074801809,18.2391259373351,18.664296984113,16.5146327164803,18.0052094845089,17.5778895305695,18.6855530046888,16.9018365857551,18.2872837504013,17.7929048741045,19.1452431402597,18.6819676412731,17.8622068906175,19.139235972915,17.2050649932038,18.2474377515225,18.5189101483724,18.3004141346313,18.1749343762033,18.7945673094796,18.2825723614551,18.3817172510441,18.4765254314278,17.7029179068291,18.0732613749332,-0.184930725969995,-0.894669339347327,0.524807887407338,18.1840003708994,-0.534518110257278,-5.60382416939099,0.597338454770213,0.85680347391459,0,0,0.299818643250852,-0.280776153866919,0.880413440368623,18.1840003708994,1.05934465178407,-5.07025639995641,0.298787221978245,0.955919148852813,0,0,0.0134522644177473,-0.635893216791776,0.662797745627271,18.1840003708994,0.0424982802469408,-5.8457061666957,0.966412838747323,0.988925632534321,0,0,0.286366378833105,-0.584690377301336,1.15742313496754,18.1840003708994,0.674415212103783,-5.70483712454176,0.505756192996747,0.806857554408763,0,0,0.9091096962595145,0,0.6961514831684644,0,0.9995405201882978,0,0.8226568460836868,0
Q8IYB5,SMAP1_HUMAN,SMAP1,Stromal membrane-associated protein 1,NA,NA,NA,NA,18.2493083396612,18.4717866080412,NA,NA,18.5150213875322,18.7439046363697,18.0310209328442,NA,18.7910856487902,18.9378318577577,NA,NA,17.8695817439222,NA,NA,NA,17.7859755430537,NA,NA,NA,18.5877687708365,18.0738427840888,18.3169413191265,NA,-0.215472532591903,-1.02718478868775,0.596239723503946,18.3645057976687,-0.577742264264503,-5.24197400768884,0.574015405737007,0.846821269455323,0,0,-0.00996257195957284,-0.576864205343087,0.556939061423942,18.3645057976687,-0.0382479435220105,-5.34463117692751,0.97011280199922,0.995316901869525,0,0,0.306659253489222,-0.751467263586638,1.36478577056508,18.3645057976687,0.630758050739273,-5.05926540746613,0.539911169244595,0.866841284019319,0,0,-0.316621825448795,-1.51704224683123,0.883798595933641,18.3645057976687,-0.574052747460679,-5.25623924169687,0.576431132567603,0.83843875080951,0,0,0.8872676481612002,0,0.9996977521270116,0,0.8277785338643769,0,0.8399383564593175,0
Q96F85,CNRP1_HUMAN,CNRIP1,CB1 cannabinoid receptor-interacting protein 1,NA,NA,17.4525592813363,16.3788205451999,NA,NA,18.5807823864726,NA,NA,NA,18.7418113952954,17.3296028288053,NA,NA,NA,18.2069012506846,17.6529115893836,19.0271820783281,18.5618623947773,17.5415564693367,NA,17.9452840156696,NA,NA,NA,NA,NA,NA,0.340840393437407,-0.805781973368459,1.48746276024327,17.9472067486627,0.65339766369462,-5.18639211386025,0.526779887170674,0.815136485797684,0,0,-0.548495674163071,-1.56188967241949,0.464898324093347,17.9472067486627,-1.1897119048154,-4.67678323221811,0.258942063389503,0.955919148852813,0,0,-1.56497244929691,-2.88961245761574,-0.240332440978082,17.9472067486627,-2.59690317221367,-3.27639057270264,0.0246390089620034,0.59803809666548,-1,0,1.01647677513384,-0.651347720231616,2.68430127049929,17.9472067486627,1.33965830449119,-4.68052444376495,0.207092354670861,0.675226789178216,0,0,0.8037481417847209,0,0.47658916743375523,0,0.0030404276646143515,-1,0.20178861300505407,0
