uniprot_id,gene,pre_mean,post_mean,pre_sd,pct_miss,shift,effect_d,imputation_reliable
Q9Y3D9,MRPS23,16.660057762803763,16.56872469040241,0.5006985895457307,31.57894736842105,-0.0913330724013548,-0.18241128357125722,TRUE
Q04941,PLP2,16.587393498367025,16.586112640895973,0.6707515219386653,52.63157894736842,-0.0012808574710518883,-0.0019095856351541939,FALSE
Q9H1C7,CYSTM1,16.68744047685757,16.684588673299512,0.48837662665250897,81.57894736842105,-0.0028518035580589185,-0.0058393530779843016,FALSE
Q8IXJ6,SIRT2,16.604721418933956,16.559002511967908,0.6183670150993971,13.157894736842104,-0.04571890696604797,-0.07393490572698004,TRUE
A0FGR8,ESYT2,16.5091138877946,16.481765993958597,0.395631574440254,18.421052631578945,-0.027347893836005,-0.06912464930206151,TRUE
P53621,COPA,16.53309232865035,16.521307418186247,0.431205894088181,13.157894736842104,-0.01178491046410457,-0.027330123789297212,TRUE
O95822,MLYCD,16.610987148442103,16.5238013438615,0.5717974462514814,21.052631578947366,-0.08718580458060288,-0.15247672956947383,TRUE
Q16222,UAP1,16.538597432754266,16.51092364339597,0.39298738936450045,39.473684210526315,-0.02767378935829612,-0.07041902642995079,TRUE
P30533,LRPAP1,16.209935523928067,16.193585948241726,0.46593030153616105,23.684210526315788,-0.01634957568634121,-0.035090174715911485,TRUE
Q8N3V7,SYNPO,16.53353711145275,16.510206029022083,0.6494358089212425,23.684210526315788,-0.023331082430665617,-0.03592515551216701,TRUE
O95278,EPM2A,16.66107750591422,16.633706988962057,0.3366236969214322,55.26315789473685,-0.02737051695216408,-0.08130894290116583,FALSE
Q58WW2,DCAF6,16.649429229422978,16.621463848494056,0.3369166100660811,10.526315789473683,-0.0279653809289222,-0.08300386532868538,TRUE
Q9Y6G9,DYNC1LI1,16.601505577705804,16.572785820298385,0.394181069182346,10.526315789473683,-0.028719757407419166,-0.07285930160723564,TRUE
P48426,PIP4K2A,16.306041025331638,16.221197867739484,0.6551366240076386,36.84210526315789,-0.08484315759215377,-0.1295045254425656,TRUE
O14498,ISLR,15.43743804043017,15.458448442203695,1.0495448165009924,78.94736842105263,0.02101040177352509,0.02001858466946678,FALSE
Q15386,UBE3C,16.67491175346411,16.619054798179743,0.31747595754291064,47.368421052631575,-0.05585695528436574,-0.1759407412034217,TRUE
Q9UIQ6,LNPEP,16.35500296452561,16.34859702159989,0.4724142147851774,15.789473684210526,-0.006405942925720609,-0.013560013067417132,TRUE
O14828,SCAMP3,16.43766757454614,16.43847160191798,0.3345064903900695,50,8.040273718386004e-4,0.002403622634948041,FALSE
Q9Y3A6,TMED5,16.66373415100816,16.58583305750245,0.4891739287827346,63.1578947368421,-0.07790109350570873,-0.15925029712756486,FALSE
P35221,CTNNA1,16.24734014057498,16.215043218061883,0.4697393933814114,42.10526315789473,-0.03229692251309757,-0.06875497982106354,TRUE
Q687X5,STEAP4,16.19596862176558,16.181666044565986,0.7512461734417104,21.052631578947366,-0.014302577199593713,-0.01903846928639758,TRUE
P50583,NUDT2,16.5684502864407,16.533858482297987,0.5101244344778683,42.10526315789473,-0.03459180414271401,-0.06781052191338381,TRUE
A5D8V6,VPS37C,16.551906591621897,16.474281873083648,0.6264359596062713,50,-0.07762471853824948,-0.12391485090836471,FALSE
Q9Y276,BCS1L,16.121943088625365,16.15923917300873,1.317347729180513,42.10526315789473,0.03729608438336385,0.028311495558249265,TRUE
Q92973,TNPO1,16.497440867194758,16.52583955412232,0.5476590356159616,34.21052631578947,0.028398686927562977,0.051854685270777065,TRUE
P23588,EIF4B,16.239459997672675,16.22031604508909,0.6844484549295439,10.526315789473683,-0.01914395258358681,-0.027969896703992796,TRUE
P49137,MAPKAPK2,16.5624018882203,16.501556322508986,0.4965285984080152,18.421052631578945,-0.06084556571131472,-0.1225419158259959,TRUE
Q9NPQ8,RIC8A,16.40417731179013,16.40567702295734,0.5127163597130312,10.526315789473683,0.0014997111672130359,0.0029250308456169184,TRUE
Q969Q0,RPL36AL,16.322424436346655,16.31853907268588,1.0896146098628987,42.10526315789473,-0.0038853636607747433,-0.003565814578480754,TRUE
Q9UNN5,FAF1,16.648679268216554,16.64261071191887,0.402562227321703,78.94736842105263,-0.006068556297684324,-0.015074827904394286,FALSE
Q9ULZ3,PYCARD,16.365948795497346,16.3068717852414,0.41343704719690244,57.89473684210527,-0.05907701025594747,-0.14289239596811365,FALSE
O00560,SDCBP,16.307055138186836,16.29116638335405,0.6433093862104764,7.894736842105263,-0.015888754832786844,-0.02469846573572051,TRUE
Q9BVJ7,DUSP23,16.604775212094967,16.628552874171294,0.37021900518167034,57.89473684210527,0.023777662076327033,0.06422593584751027,FALSE
P78344,EIF4G2,16.50532959346025,16.44542418983692,0.6014988442546516,18.421052631578945,-0.05990540362332908,-0.0995935473451507,TRUE
P80723,BASP1,15.746763781123539,15.481203198542591,0.9718405596976326,65.78947368421053,-0.2655605825809477,-0.2732552988564001,FALSE
Q96IV0,NGLY1,16.548542089569043,16.466427287491115,0.5827523466622018,52.63157894736842,-0.08211480207792832,-0.14090857385346056,FALSE
Q96A35,MRPL24,16.528733185392564,16.596123335476364,0.5869553518327533,55.26315789473685,0.06739015008379923,0.11481307713333763,FALSE
Q9BRJ2,MRPL45,16.576735071810507,16.53951079799656,0.3837525526557614,65.78947368421053,-0.03722427381394766,-0.09700071975114405,FALSE
Q15438,CYTH1,16.544452415768443,16.48425083812723,0.34356789076778266,39.473684210526315,-0.06020157764121237,-0.17522469141885724,TRUE
O75569,PRKRA,16.46841639971999,16.417217412275896,0.6619745132156385,13.157894736842104,-0.05119898744409568,-0.07734283786151988,TRUE
Q9UIC8,LCMT1,16.50795444373013,16.47440085860714,0.4864553756752707,7.894736842105263,-0.033553585122991336,-0.06897566930248039,TRUE
P61626,LYZ,16.043448406091006,15.969610515453736,0.8871893133442817,10.526315789473683,-0.07383789063726987,-0.08322675840056745,TRUE
Q9UBG0,MRC2,16.044286136159933,15.835314838159771,0.8188864789154124,47.368421052631575,-0.20897129800016145,-0.2551895816828444,TRUE
Q06190,PPP2R3A,16.557558779407593,16.520261739804518,0.47252825719083835,47.368421052631575,-0.03729703960307518,-0.07893081320639868,TRUE
Q8N5M9,JAGN1,16.503340725988146,16.47275654172055,0.4763519099959202,21.052631578947366,-0.030584184267596015,-0.0642050207542108,TRUE
Q8IWL3,HSCB,16.217570295980597,16.23457621102645,0.7053411833592078,63.1578947368421,0.01700591504585347,0.024110197230880957,FALSE
Q13505,MTX1,16.4887409172252,16.40553436614046,0.4659046774266483,23.684210526315788,-0.08320655108473929,-0.17859136238837023,TRUE
P26368,U2AF2,16.42346563880495,16.39155502824983,0.49493014291040877,26.31578947368421,-0.031910610555119234,-0.06447497896868978,TRUE
Q86TX2,ACOT1,16.351791819243804,16.27073850315203,0.7903556398417086,26.31578947368421,-0.08105331609177213,-0.10255296730470018,TRUE
P55735,SEC13,16.439515759587263,16.459996857906173,0.42109174198450827,18.421052631578945,0.02048109831891054,0.04863809065071627,TRUE
O75122,CLASP2,16.502630164909736,16.413867417799345,0.4785343733230027,31.57894736842105,-0.08876274711039045,-0.18548875913345744,TRUE
P01889,HLA-B,16.190126954387182,16.20090253925073,0.5951191996571571,10.526315789473683,0.01077558486354846,0.018106599265754118,TRUE
Q13596,SNX1,15.941980715555864,15.865644066172951,0.8569514010154351,15.789473684210526,-0.07633664938291318,-0.08907932152565351,TRUE
Q99447,PCYT2,16.43312133964534,16.424292520133882,0.4046385658831739,10.526315789473683,-0.008828819511457198,-0.021819026301131736,TRUE
Q6H8Q1,ABLIM2,15.828253845864884,15.942461867706724,1.1796479669147835,68.42105263157895,0.11420802184183998,0.09681534241146218,FALSE
P50148,GNAQ,15.873084244784337,15.768149820708016,0.6586014177127016,65.78947368421053,-0.10493442407632081,-0.15932918037248414,FALSE
Q9UBE0,SAE1,16.384098937654905,16.374727199182786,0.3237174422085172,47.368421052631575,-0.009371738472118807,-0.028950366122323917,TRUE
O60488,ACSL4,15.720029840115421,15.785444255630807,0.6159014393730422,60.526315789473685,0.06541441551538618,0.10620922656387179,FALSE
Q9Y3B3,TMED7,16.341677462001854,16.304816802815374,0.40221680162429657,39.473684210526315,-0.036860659186480405,-0.09164375788784497,TRUE
Q9HB90,RRAGC,16.34011734956839,16.335075909094627,0.5917775290111481,34.21052631578947,-0.005041440473764425,-0.008519148204543353,TRUE
Q13185,CBX3,16.25170683903658,16.211329926457896,0.49108353092011325,21.052631578947366,-0.04037691257868303,-0.0822200502285859,TRUE
O43617,TRAPPC3,16.346781353671155,16.343290835595848,0.3015997798046876,10.526315789473683,-0.0034905180753064258,-0.011573344243045678,TRUE
P46060,RANGAP1,15.943093596681445,15.901510185371093,0.6580185281346472,34.21052631578947,-0.04158341131035215,-0.06319489426571759,TRUE
O43464,HTRA2,16.377545313294235,16.3514726034909,0.5395004813293696,15.789473684210526,-0.026072709803333538,-0.04832750054103461,TRUE
Q92747,ARPC1A,16.41941907209244,16.407154789723524,0.5113384687607163,50,-0.012264282368914081,-0.023984665966239323,FALSE
O75880,SCO1,16.295977128166893,16.269343211179574,0.6225755116155984,23.684210526315788,-0.02663391698731843,-0.042780219411783116,TRUE
Q96GX9,APIP,16.375507206876218,16.347728652884676,0.5846781204627782,23.684210526315788,-0.027778553991542054,-0.047510849165272456,TRUE
Q9Y639,NPTN,16.018562399270266,16.030293292172043,0.70625823674234,55.26315789473685,0.011730892901777423,0.016609920127639,FALSE
Q9Y265,RUVBL1,16.16555512664697,16.128175029623332,0.620498500430538,10.526315789473683,-0.037380097023639536,-0.06024204248310519,TRUE
P62266,RPS23,16.21203547991418,16.12667096358244,0.9524114964601821,31.57894736842105,-0.08536451633174025,-0.08962986760346096,TRUE
Q92882,OSTF1,15.842238507199093,15.71902003250322,0.6735992747647842,44.73684210526316,-0.12321847469587333,-0.18292548598556654,TRUE
Q5JPE7,NOMO2,16.26191826643642,16.257867033641276,0.39697876157581613,21.052631578947366,-0.00405123279514541,-0.010205162560999358,TRUE
Q12849,GRSF1,16.383558645243063,16.29746534712021,0.477418451619695,44.73684210526316,-0.08609329812285438,-0.18033089804295022,TRUE
Q5TA50,CPTP,16.420412216999203,16.35922418506302,0.4083522993203372,39.473684210526315,-0.06118803193618305,-0.14984128175113645,TRUE
Q06136,KDSR,15.926728146246493,15.835445142239744,0.8593159077650427,52.63157894736842,-0.09128300400674938,-0.1062275272479982,FALSE
O43826,SLC37A4,16.34343087321796,16.29734043949228,0.5670392682728821,18.421052631578945,-0.04609043372568067,-0.08128261357642007,TRUE
P84157,MXRA7,15.545457558603593,15.553136991586095,0.7517397586868679,10.526315789473683,0.007679432982502732,0.010215547194041052,TRUE
Q16740,CLPP,16.29087049110186,16.273548373133504,0.5237219082082466,13.157894736842104,-0.017322117968355144,-0.033075030272492215,TRUE
P62316,SNRPD2,16.26112661125828,16.23827877520481,0.446805242487448,23.684210526315788,-0.02284783605346874,-0.05113600710293948,TRUE
O94874,UFL1,16.29458490631572,16.29165548019711,0.4213704512860949,15.789473684210526,-0.002929426118608802,-0.006952139405285044,TRUE
Q8N4H5,TOMM5,16.30113417367614,16.284036152186985,0.5962414110672654,47.368421052631575,-0.01709802148915429,-0.028676340106181197,TRUE
Q96S96,PEBP4,16.33919664885177,16.33318809860441,0.48898607255605975,31.57894736842105,-0.00600855024736191,-0.01228777379272507,TRUE
Q70IA6,MOB2,16.275604851477457,16.25364517881677,0.4672315400879315,23.684210526315788,-0.021959672660685214,-0.04699955113593674,TRUE
Q7Z434,MAVS,16.29569731925914,16.25782090033794,0.48868580975280224,7.894736842105263,-0.03787641892120064,-0.07750668868482209,TRUE
P55058,PLTP,15.824979130478821,15.537586552069584,1.0807339698080245,65.78947368421053,-0.2873925784092375,-0.26592351720034146,FALSE
P49023,PXN,15.865097438408256,15.921407894524895,0.7307748028872773,44.73684210526316,0.05631045611663943,0.0770558260823415,TRUE
P62072,TIMM10,16.26953361399579,16.14768795300845,0.7167654019792385,36.84210526315789,-0.12184566098733995,-0.16999378129982518,TRUE
P12004,PCNA,16.269165070600334,16.274452024809467,0.4272885539942008,55.26315789473685,0.0052869542091329436,0.01237326429578242,FALSE
Q96C11,FGGY,16.32787565920656,16.31534949764971,0.5438875571391155,36.84210526315789,-0.012526161556849047,-0.02303079265636722,TRUE
Q13451,FKBP5,16.22477215292067,16.226599683614495,0.5645509634180583,42.10526315789473,0.0018275306938235758,0.0032371403331930234,TRUE
Q14258,TRIM25,16.212064995765264,16.20049920895683,0.4870852019605521,15.789473684210526,-0.011565786808432676,-0.023744894654733038,TRUE
P60602,ROMO1,16.29919556730669,16.1890691199788,0.5875532800473438,55.26315789473685,-0.11012644732788957,-0.18743227391908324,FALSE
P62834,RAP1A,15.418640662289867,15.404990553787528,0.982602457302461,23.684210526315788,-0.01365010850233972,-0.013891791538780974,TRUE
O94811,TPPP,16.161480219935026,16.12277281208563,0.5669854340089158,13.157894736842104,-0.03870740784939741,-0.06826878704045992,TRUE
O95777,LSM8,16.167654051028553,16.150782641372132,0.5150618719248097,36.84210526315789,-0.016871409656420866,-0.03275608344560944,TRUE
Q8NFU3,TSTD1,16.226610425534886,16.214964232908734,0.5602895284755242,28.947368421052634,-0.011646192626152185,-0.02078602585673871,TRUE
Q13153,PAK1,16.346570212326824,16.30995357067612,0.443171108148656,42.10526315789473,-0.036616641650702775,-0.08262416249034943,TRUE
Q9NYL9,TMOD3,15.646219935230713,15.406492876952042,0.921106866132156,52.63157894736842,-0.23972705827867102,-0.2602597669099083,FALSE
Q92696,RABGGTA,16.32883217840713,16.285380475970946,0.37241855824631415,13.157894736842104,-0.043451702436183126,-0.11667437477013318,TRUE
Q4G0W2,DUSP28,16.273622439684562,16.229330069425313,0.6190149229322706,36.84210526315789,-0.04429237025924948,-0.07155299269593816,TRUE
P29966,MARCKS,15.628823355794374,15.59066683485519,0.9118112141563017,7.894736842105263,-0.03815652093918409,-0.041846952907340904,TRUE
P30419,NMT1,16.275172415814886,16.19786519750074,0.5607902777614214,34.21052631578947,-0.07730721831414655,-0.1378540630603364,TRUE
Q08752,PPID,16.286210440141677,16.243350182077005,0.46879372710058426,23.684210526315788,-0.042860258064671086,-0.0914266885134216,TRUE
Q9Y2B0,CNPY2,15.938058579670068,15.923041084880174,0.6063219383887443,7.894736842105263,-0.01501749478989467,-0.024768186402429296,TRUE
P55899,FCGRT,15.525146101374412,15.255448156934007,0.958766406111069,68.42105263157895,-0.26969794444040573,-0.2812968234195331,FALSE
Q7Z4V5,HDGFL2,16.061895118281036,16.06169516535046,0.41178444493293587,18.421052631578945,-1.999529305756198e-4,-4.8557669682783815e-4,TRUE
Q9P2B2,PTGFRN,15.8068494720267,15.8006859515308,0.6804982862688568,78.94736842105263,-0.006163520495899633,-0.009057363729296004,FALSE
Q8TB37,NUBPL,16.20075908823098,16.16312963305712,0.6749427154155994,13.157894736842104,-0.03762945517386029,-0.055752072456533984,TRUE
Q99538,LGMN,15.734192964700599,15.484610338044892,0.895205849476949,44.73684210526316,-0.24958262665570707,-0.2787991463656468,TRUE
P15927,RPA2,16.169690741883706,16.195098592378933,0.5999773214068052,13.157894736842104,0.025407850495227535,0.04234801814783953,TRUE
P24593,IGFBP5,15.993923786400766,15.947398896401104,0.5646919976797445,23.684210526315788,-0.04652488999966131,-0.08238985179677916,TRUE
Q5ZPR3,CD276,15.93895189447327,15.936771989981231,0.5890963235161396,76.31578947368422,-0.0021799044920385313,-0.0037004211450978575,FALSE
Q96AG3,SLC25A46,16.20252346072458,16.067772046775584,0.7114606752287772,39.473684210526315,-0.13475141394899737,-0.18940107112127696,TRUE
P08621,SNRNP70,15.633409126940256,15.491564066494291,0.8916110285022374,50,-0.14184506044596468,-0.15908849925762075,FALSE
Q8NCN5,PDPR,16.272763592990547,16.21870199531474,0.4263047498004251,18.421052631578945,-0.054061597675808315,-0.1268144389691114,TRUE
Q9C0C9,UBE2O,16.03840116091082,16.007622427904355,0.7281924329729077,10.526315789473683,-0.030778733006464165,-0.042267306844713234,TRUE
Q9BRX2,PELO,16.26697538792811,16.261907445295545,0.4306788286227597,26.31578947368421,-0.005067942632564382,-0.011767336343815256,TRUE
Q96FQ6,S100A16,15.729331489452914,15.65946170977926,0.6158346750092276,47.368421052631575,-0.06986977967365426,-0.11345541670352897,TRUE
Q9Y383,LUC7L2,16.15545759372236,16.14977422886699,0.40648638417510885,13.157894736842104,-0.0056833648553720195,-0.01398168567664422,TRUE
Q5U5X0,LYRM7,16.161814660602833,16.109392715892287,0.5491994348229816,18.421052631578945,-0.052421944710545176,-0.09545156346972909,TRUE
Q7Z4H3,HDDC2,16.217351434729704,16.048466001866306,0.7615238694083268,39.473684210526315,-0.16888543286339797,-0.2217729997020515,TRUE
Q9H0U3,MAGT1,16.308187771438725,16.365556587518817,0.4879126800256548,50,0.0573688160800927,0.11758008846393622,FALSE
Q9BXB4,OSBPL11,16.28945753078319,16.311175358926754,0.5900054619345311,76.31578947368422,0.021717828143565043,0.03680953744454475,FALSE
Q13951,CBFB,16.232727670910297,16.196546759947616,0.5543271793268428,15.789473684210526,-0.03618091096268117,-0.06526995664657488,TRUE
Q7L0Y3,TRMT10C,16.22169152565484,16.073863214443282,0.5426684588419475,44.73684210526316,-0.14782831121155837,-0.27240999325264537,TRUE
Q9UBC2,EPS15L1,16.093704213337414,16.088125223818544,0.35999532230860654,10.526315789473683,-0.005578989518870259,-0.015497394474719484,TRUE
Q96H20,SNF8,16.238066838438964,16.2099396053143,0.30226452438220736,26.31578947368421,-0.02812723312466403,-0.09305502583259727,TRUE
Q8WTS1,ABHD5,15.449317908774203,15.305157138902981,1.2227560269661049,44.73684210526316,-0.14416076987122217,-0.11789822883058122,TRUE
Q969Z3,MTARC2,16.0675783794978,16.058718373005426,0.5151080498902356,15.789473684210526,-0.008860006492373174,-0.017200287384872268,TRUE
P39060,COL18A1,15.927602614446398,15.908439613989152,0.6215575234697553,10.526315789473683,-0.019163000457245616,-0.030830614599065467,TRUE
P98179,RBM3,15.810159188769081,15.785383337167739,1.056549534784592,55.26315789473685,-0.024775851601342325,-0.02344977758794205,FALSE
Q9UK76,JPT1,16.104547041269313,16.055984985778498,0.782287682386172,55.26315789473685,-0.048562055490815936,-0.062076978308912636,FALSE
P28906,CD34,15.716264806174626,15.505976281829318,0.7113612211138365,60.526315789473685,-0.21028852434530876,-0.2956142647416777,FALSE
Q9NPH2,ISYNA1,16.10599849327023,16.105990786573134,0.5733667047382363,7.894736842105263,-7.706697097376036e-6,-1.3441131188275813e-5,TRUE
Q13541,EIF4EBP1,16.032642113951788,16.017604348882255,0.458185666663303,18.421052631578945,-0.015037765069532583,-0.032820243328526164,TRUE
O00763,ACACB,15.84356121361099,15.843059376211718,0.7082517338464969,13.157894736842104,-5.018373992715652e-4,-7.085579537463315e-4,TRUE
Q8WZA9,IRGQ,16.17049939629157,16.129400723278263,0.5004573839604881,42.10526315789473,-0.04109867301330894,-0.08212222325118844,TRUE
Q7KZF4,SND1,16.040435963617266,16.02137347784726,0.46498068522501523,10.526315789473683,-0.019062485770007243,-0.04099629592309292,TRUE
Q9UDY4,DNAJB4,16.10093620122322,16.089910820186173,0.6448739163481466,28.947368421052634,-0.01102538103704731,-0.017096956098771814,TRUE
P01911,HLA-DRB1,15.79591043131702,15.80994968951228,0.9336917105402958,34.21052631578947,0.014039258195259308,0.015036288784373233,TRUE
Q13263,TRIM28,16.07950564838372,16.05737955179769,0.4872068537535745,44.73684210526316,-0.022126096586028154,-0.04541417349851028,TRUE
P10321,HLA-C,16.02810268661786,16.0021186225752,0.5033540353794271,34.21052631578947,-0.025984064042660293,-0.05162184509571591,TRUE
Q9BVA1,TUBB2B,15.276812134974657,15.008392182226842,1.3320147974714927,57.89473684210527,-0.2684199527478146,-0.20151424237729554,FALSE
Q8WXH0,SYNE2,16.157943153277444,16.055687398657547,0.6251172474445226,34.21052631578947,-0.10225575461989678,-0.1635785207301798,TRUE
Q7Z422,SZRD1,16.17612212521029,16.091551839397997,0.4058118322361814,60.526315789473685,-0.08457028581229409,-0.20839778215997015,FALSE
Q6GMV2,SMYD5,16.152160454207053,16.126667189233718,0.47696898748494365,21.052631578947366,-0.025493264973334817,-0.05344847493704097,TRUE
Q8NFV4,ABHD11,16.056017586169048,16.01852452554331,0.7483308745472372,7.894736842105263,-0.03749306062573865,-0.05010225008880341,TRUE
Q9NRP0,OSTC,16.120586436526725,16.098102794578153,0.4758636406609553,21.052631578947366,-0.022483641948571886,-0.047248077027576676,TRUE
Q9UPY8,MAPRE3,16.14451974016498,16.079682522623653,0.5405758103387909,13.157894736842104,-0.06483721754132787,-0.11994102640422062,TRUE
Q5QJ74,TBCEL,15.694328728336544,15.617458262810544,0.7708692314615704,55.26315789473685,-0.07687046552599952,-0.09971920319125059,FALSE
Q6PCB7,SLC27A1,16.173191412691498,16.152420679088635,0.4192080537054853,18.421052631578945,-0.020770733602862634,-0.04954755382026872,TRUE
Q9UQ90,SPG7,16.139214261362604,16.09376678092799,0.4851426642146045,28.947368421052634,-0.04544748043461411,-0.09367858938604967,TRUE
Q0VAK6,LMOD3,16.1331765859167,16.133925839387217,0.5887933623170835,42.10526315789473,7.492534705164644e-4,0.0012725236364213091,TRUE
P63146,UBE2B,16.10540916090111,16.066969430785804,0.49100534494986164,31.57894736842105,-0.038439730115307214,-0.07828780381042988,TRUE
Q9NUQ8,ABCF3,16.09776626188046,16.147017121086822,0.6322885636378359,47.368421052631575,0.04925085920636363,0.0778930096774195,TRUE
Q92614,MYO18A,16.114754671892985,16.099620645955124,0.4715790942778713,26.31578947368421,-0.015134025937861395,-0.03209223250457299,TRUE
P43897,TSFM,16.070188865790612,16.000239574740927,0.6621397578658741,13.157894736842104,-0.06994929104968506,-0.10564127922953434,TRUE
P27694,RPA1,16.114820253704373,16.066627677887407,0.5186640872795201,26.31578947368421,-0.0481925758169659,-0.09291673936736979,TRUE
Q8WX93,PALLD,15.993307052770227,15.934450556957954,0.8556694800603588,31.57894736842105,-0.05885649581227348,-0.06878414759881556,TRUE
Q8N5K1,CISD2,16.13970419271574,16.143584948266746,0.4279717679731981,65.78947368421053,0.0038807555510054215,0.009067784002164497,FALSE
O95394,PGM3,16.073088298192662,16.065319977158556,0.37889550164681857,21.052631578947366,-0.007768321034106407,-0.020502542258597527,TRUE
P19256,CD58,15.323859040022478,15.159124426450248,0.7706379150707713,60.526315789473685,-0.16473461357223051,-0.21376396145406648,FALSE
O95834,EML2,16.04019588846121,16.031827340528405,0.5236860516816954,23.684210526315788,-0.00836854793280395,-0.015980085598862742,TRUE
P31751,AKT2,16.085688625177546,16.075375201503967,0.39376041469546114,13.157894736842104,-0.010313423673579791,-0.026192129245791028,TRUE
Q96HN2,AHCYL2,16.07680734178565,16.03858741701161,0.4351764667905804,21.052631578947366,-0.03821992477404024,-0.08782626748158415,TRUE
Q3SXM5,HSDL1,16.09665596387444,16.00722468886932,0.4992725727261224,42.10526315789473,-0.0894312750051185,-0.17912314813691219,TRUE
Q9UBB4,ATXN10,16.10497984580391,16.04952504039523,0.4181318752363618,18.421052631578945,-0.05545480540867942,-0.13262515654261445,TRUE
Q96S66,CLCC1,15.847110396461078,15.841965945170285,0.3567744253736351,18.421052631578945,-0.005144451290792773,-0.014419338733165088,TRUE
P42224,STAT1,15.569361531601484,15.504355837594565,0.6177248616087483,31.57894736842105,-0.0650056940069188,-0.10523405814948696,TRUE
O00161,SNAP23,15.924841609186643,15.919017561211652,0.67548485563925,71.05263157894737,-0.005824047974991586,-0.008622025980848906,FALSE
Q96JY6,PDLIM2,15.885733774586777,15.885662378550514,0.5977294513636553,50,-7.139603626349356e-5,-1.194454047740348e-4,FALSE
Q9BTT0,ANP32E,15.7505660151459,15.74483100669952,1.051769616324803,28.947368421052634,-0.005735008446379197,-0.0054527230653601015,TRUE
Q86UP2,KTN1,15.65269166940607,15.65432011349467,0.30056591342766026,28.947368421052634,0.0016284440886007445,0.005417926703763352,TRUE
Q9UHQ4,BCAP29,16.02923657939851,16.00735894245136,0.5087915874852394,13.157894736842104,-0.02187763694714917,-0.042999211239481944,TRUE
Q9BPX5,ARPC5L,15.946182899425757,15.934637812371639,0.4233739672860514,10.526315789473683,-0.011545087054118497,-0.02726924172529033,TRUE
Q8NBU5,ATAD1,16.04038341756438,15.995908517545589,0.5135170689138534,7.894736842105263,-0.04447490001879295,-0.08660841617760123,TRUE
Q14C86,GAPVD1,15.658357123212225,15.614777536738305,0.6558902265149577,21.052631578947366,-0.04357958647391946,-0.06644341493770624,TRUE
Q8TCS8,PNPT1,15.998658305495423,15.82997968599974,0.5338050146883229,42.10526315789473,-0.16867861949568308,-0.3159929465896285,TRUE
Q86UE4,MTDH,15.786294638949228,15.784093365366056,0.30091372163192615,28.947368421052634,-0.00220127358317157,-0.007315298123440645,TRUE
Q12905,ILF2,15.912575095658179,15.90747688445993,0.4682910325713535,13.157894736842104,-0.005098211198248492,-0.010886843530303301,TRUE
P31749,AKT1,15.920499259880803,15.866884040805365,0.6089236378313031,39.473684210526315,-0.05361521907543754,-0.08804916699635687,TRUE
Q9BSD7,NTPCR,15.895774758675646,15.842651410623608,0.6453855362348374,10.526315789473683,-0.05312334805203811,-0.08231257917857651,TRUE
O43747,AP1G1,15.95480462480361,15.913451182353137,0.3910813266757326,55.26315789473685,-0.041353442450473565,-0.10574128609510937,FALSE
O94979,SEC31A,15.834289854304137,15.815030123217406,0.5231132463208591,15.789473684210526,-0.019259731086730625,-0.03681751747291329,TRUE
P43243,MATR3,15.910709542616956,15.926119064117993,0.4790161766485138,68.42105263157895,0.015409521501036139,0.03216910461949417,FALSE
Q8NE62,CHDH,15.927921219498112,15.855714934731251,0.5060161684034844,26.31578947368421,-0.072206284766860307,-0.1426956079183716,TRUE
Q96EY8,MMAB,15.806991204131362,15.741297064077838,0.6560867328581471,23.684210526315788,-0.06569414005352492,-0.10013026748359609,TRUE
P41227,NAA10,15.973817801082227,16.02274657878062,0.43114284667571856,42.10526315789473,0.04892877769839288,0.11348623333461996,TRUE
Q9UPU5,USP24,15.97784033982312,15.924570390012617,0.3266869231072444,21.052631578947366,-0.05326994981050248,-0.16306116358693393,TRUE
P46937,YAP1,14.727047113089094,14.518555445519592,0.9447413526198534,63.1578947368421,-0.20849166756950233,-0.2206865053502062,FALSE
P08754,GNAI3,15.444228353723998,15.279115171858253,0.9308292564687944,36.84210526315789,-0.16511318186574542,-0.17738288812721772,TRUE
Q14738,PPP2R5D,15.917835033631608,15.886657095414705,0.4568235528504451,10.526315789473683,-0.031177938216902845,-0.06824941057080276,TRUE
Q9NQ50,MRPL40,15.771956350589317,15.794452797690246,0.7014139532826776,23.684210526315788,0.022496447100929018,0.03207299626082959,TRUE
Q9NVT9,ARMC1,15.95878027928269,15.9138490302037,0.3013543241648846,31.57894736842105,-0.044931249078990376,-0.14909774134983525,TRUE
P13164,IFITM1,15.629675461031011,15.610757062869391,0.753723649420776,7.894736842105263,-0.01891839816162033,-0.02509991317926511,TRUE
Q6NUK1,SLC25A24,15.742269729037726,15.735641729683161,0.3178634488582977,26.31578947368421,-0.006627999354565262,-0.020851719121439464,TRUE
P82650,MRPS22,15.894092054044638,15.870909159976245,0.44418028677766935,42.10526315789473,-0.023182894068392912,-0.052192532533522615,TRUE
P40616,ARL1,15.713048853458904,15.70063028446605,0.8286076195511539,52.63157894736842,-0.012418568992854873,-0.014987273469174531,FALSE
Q9H7C4,SYNC,15.917311867671916,15.884315471721283,0.44501855240001714,47.368421052631575,-0.03299639595063297,-0.07414611317366665,TRUE
P35244,RPA3,15.826332929223257,15.772510104588147,0.5981867962638222,21.052631578947366,-0.05382282463511068,-0.08997661762392503,TRUE
