"gene","cv_t1","cv_t2","delta_cv","supplement"
"FDPS",12.8744779143229,19.5467571474197,6.67227923309672,"Creatine"
"COPS2",8.29190139264139,26.7599535699038,18.4680521772624,"Creatine"
"DDX17",18.4236963116669,17.789717815446,-0.633978496220891,"Creatine"
"SGCG",35.7646206203856,35.8514650011314,0.0868443807458732,"Creatine"
"CBR4",49.3741667634354,58.1903741634042,8.8162073999688,"Creatine"
"UBL5",38.5491043671767,20.7178655674867,-17.83123879969,"Creatine"
"CAB39L",29.5608394339316,42.895904198645,13.3350647647134,"Creatine"
"MYH11",68.3051686481602,82.3818250797884,14.0766564316282,"Creatine"
"NID2",14.0830418975576,58.5505733583795,44.4675314608219,"Creatine"
"COL4A1",72.3974055689465,87.8366695193573,15.4392639504107,"Creatine"
"HHATL",52.4759190937165,25.6292646527299,-26.8466544409866,"Creatine"
"FN3K",33.1048602208783,36.6351422893671,3.53028206848882,"Creatine"
"SH3BGRL",72.2249332027676,64.8676271736042,-7.35730602916337,"Creatine"
"UTRN",38.1512214670654,37.1707255179539,-0.98049594911155,"Creatine"
"MAT2A",23.4498886887011,21.5750602513599,-1.87482843734119,"Creatine"
"PSMD13",25.3463832234158,26.6910517665205,1.34466854310472,"Creatine"
"DDI2",113.86818738968,69.4725048167516,-44.395682572928,"Creatine"
"CAPN3",22.8048808806252,37.5874969069856,14.7826160263604,"Creatine"
"RPL13A",23.628508737777,31.8640042070443,8.23549546926733,"Creatine"
"COTL1",28.0126115569921,87.9158012068967,59.9031896499046,"Creatine"
"ATE1",34.8871052351363,47.5419024969778,12.6547972618415,"Creatine"
"PSMD12",19.816711619303,14.9584770220696,-4.85823459723344,"Creatine"
"COMT",38.4553660437093,27.1762039768034,-11.2791620669059,"Creatine"
"ALDH6A1",27.8121626219378,40.2012900411527,12.3891274192149,"Creatine"
"IMPDH2",15.7437465415453,18.3056329424035,2.5618864008582,"Creatine"
"MYOF",24.4266425151767,26.1571084667061,1.73046595152937,"Creatine"
"PSMD5",40.0103703630244,54.3643673023814,14.353996939357,"Creatine"
"TXLNB",27.1393493795365,50.342300803909,23.2029514243725,"Creatine"
"ATP5F1E",89.6127532810496,66.0990040756461,-23.5137492054035,"Creatine"
"CARM1",14.6797337960503,19.1519156570594,4.47218186100909,"Creatine"
"SH3BGRL3",60.6904846966481,59.4164789600139,-1.27400573663417,"Creatine"
"SGCB",10.6425680150229,33.8566561389258,23.2140881239029,"Creatine"
"MYOM3",66.6697533175669,112.114109557417,45.44435623985,"Creatine"
"FBXO7",56.6906949474754,48.2311701950386,-8.45952475243678,"Creatine"
"MAP2K1",23.7173991597384,26.2192869339082,2.5018877741698,"Creatine"
"DYNLL1",42.1541266065462,45.8946262588776,3.74049965233139,"Creatine"
"PRKAR2B",48.3281959283097,73.0859371465469,24.7577412182372,"Creatine"
"SQOR",42.9643881566237,29.1600007614084,-13.8043873952154,"Creatine"
"PSME2",39.7553709493952,38.8095768409233,-0.945794108471922,"Creatine"
"CPNE3",14.5764514885005,17.1663963949744,2.58994490647394,"Creatine"
"ECHDC1",43.4428835988597,54.011080048149,10.5681964492893,"Creatine"
"ASPH",44.9673468159445,31.2519820856072,-13.7153647303373,"Creatine"
"GNAS",34.5567491196848,25.603753840456,-8.95299527922881,"Creatine"
"CAMK2G",22.2401512134282,30.7536029485196,8.51345173509143,"Creatine"
"APOO",56.7892147710173,60.9271938504219,4.13797907940464,"Creatine"
"JPH2",35.1927746692588,30.0226429234542,-5.17013174580454,"Creatine"
"PTMS",20.9279062909921,48.6948815900346,27.7669752990425,"Creatine"
"ART3",39.1578166751806,35.0707321656661,-4.08708450951454,"Creatine"
"LAMC1",32.2953622406429,89.8716312395287,57.5762689988859,"Creatine"
"SRSF2",31.4173222154162,34.1448686311078,2.72754641569165,"Creatine"
"ENDOG",54.813013460638,55.1632567165737,0.350243255935666,"Creatine"
"SYNGR2",31.5122082562168,25.8880515862959,-5.62415666992084,"Creatine"
"XRCC5",32.4451690757224,27.6396898238832,-4.80547925183923,"Creatine"
"TMEM38A",36.6971980696352,40.5153863016234,3.81818823198819,"Creatine"
"SDR39U1",73.0469617010791,101.263342474963,28.2163807738835,"Creatine"
"TMLHE",14.7158438067407,50.84342984851,36.1275860417693,"Creatine"
"SYNJ2BP",31.8230333428978,48.3246518495643,16.5016185066665,"Creatine"
"PLCD4",28.8119676957606,29.897755626396,1.08578793063537,"Creatine"
"SNRPD1",39.553749923587,30.3541851106086,-9.19956481297843,"Creatine"
"PRKG1",20.3414625546561,43.999560434962,23.6580978803059,"Creatine"
"PC",29.1576073752383,84.7421968127417,55.5845894375034,"Creatine"
"OPA1",34.745698793154,47.2321388784004,12.4864400852464,"Creatine"
"SEC22B",18.1632545944292,12.5350590901404,-5.62819550428877,"Creatine"
"OXCT1",52.2603459850953,48.6917650969394,-3.56858088815593,"Creatine"
"PFDN6",17.8904516541945,27.5968902429584,9.70643858876388,"Creatine"
"TSPO",36.6398253399331,16.9625286490009,-19.6772966909322,"Creatine"
"ALDH7A1",37.6366175359377,34.4715441039362,-3.16507343200146,"Creatine"
"PSMD11",13.7123611344366,20.5964228126161,6.88406167817952,"Creatine"
"DNM1L",28.0092509830358,54.4480896384323,26.4388386553965,"Creatine"
"NID1",40.2153897386773,58.5174210073068,18.3020312686295,"Creatine"
"HSD17B8",56.1371976325866,60.4950309777537,4.35783334516712,"Creatine"
"SORBS1",64.5144522223974,74.082145329004,9.56769310660654,"Creatine"
"PDAP1",25.9184310558578,36.7071368753664,10.7887058195086,"Creatine"
"HNRNPA3",56.4141440542734,48.1173699583674,-8.29677409590609,"Creatine"
"H1-0",19.7644719124579,57.6374092116421,37.8729372991843,"Creatine"
"PARVA",31.680335626666,49.8924187053059,18.2120830786399,"Creatine"
"LACTB",50.7128331027022,39.4341426178832,-11.2786904848189,"Creatine"
"FSCN1",36.6096005536303,56.6118651499411,20.0022645963108,"Creatine"
"JPH1",24.7075633390391,51.635319744392,26.9277564053528,"Creatine"
"RPS13",38.6540150432913,30.1765313477392,-8.47748369555208,"Creatine"
"RPL31",39.1779333652846,58.779061797103,19.6011284318184,"Creatine"
"TGFBI",43.0344327041197,81.3924883935348,38.3580556894152,"Creatine"
"NSF",25.5957931088001,26.101049213743,0.505256104942962,"Creatine"
"PRMT5",16.0028187922886,20.1453063323267,4.14248754003811,"Creatine"
"TOM1",35.406964837715,40.2102933728737,4.80332853515868,"Creatine"
"SELENOW",35.5764505677537,33.1934582950054,-2.3829922727483,"Creatine"
"COPS5",8.99901592813534,19.1085014428585,10.1094855147231,"Creatine"
"DAG1",34.1852052821363,35.1825622931819,0.997357011045601,"Creatine"
"SRP9",34.1326008499601,10.2079166580408,-23.9246841919193,"Creatine"
"PREB",37.6448503683506,38.3744312875496,0.729580919199002,"Creatine"
"DCTN2",18.6957137181041,15.7039065503224,-2.99180716778164,"Creatine"
"PSMD4",17.0491730895869,17.2681580930539,0.218985003466926,"Creatine"
"LONP1",26.3749641935806,28.7881966809406,2.41323248736,"Creatine"
"BCHE",53.4513172534934,50.9598582512463,-2.49145900224718,"Creatine"
"FUS",16.2724849268569,13.9088636122127,-2.3636213146442,"Creatine"
"CNN3",35.7641572784973,81.0755092588208,45.3113519803235,"Creatine"
"COBL",18.5779212149865,37.1655489894874,18.5876277745009,"Creatine"
"RTCB",17.0190969336528,13.5406530050484,-3.47844392860442,"Creatine"
"SEPTIN9",36.4799129624551,59.3490451684223,22.8691322059672,"Creatine"
"RPL38",30.5355986095896,41.0299706025512,10.4943719929616,"Creatine"
"EIF2S1",15.9975906897876,17.2183921045491,1.22080141476153,"Creatine"
"SLC25A20",27.9008151858879,47.0985744211894,19.1977592353015,"Creatine"
"ARHGAP1",36.4956799058123,50.9295583797558,14.4338784739435,"Creatine"
"COPS7A",22.6731447976681,19.4345433296443,-3.23860146802387,"Creatine"
"ELOC",21.1263836747502,34.3573169887941,13.2309333140438,"Creatine"
"DBT",45.5961943151498,50.9947303530476,5.39853603789776,"Creatine"
"BDH1",65.872139879253,98.8365061774558,32.9643662982027,"Creatine"
"PAFAH1B1",15.4122118580867,16.1141628438665,0.701950985779806,"Creatine"
"SLC25A42",35.2132680855364,44.5560367977906,9.34276871225423,"Creatine"
"SAMHD1",19.9255412978331,77.2373672170113,57.3118259191782,"Creatine"
"NEK7",34.5789496777215,44.5899061815423,10.0109565038208,"Creatine"
"MRPS36",35.6725047687191,47.7793519439699,12.1068471752508,"Creatine"
"ERI3",8.01364544955848,34.6626809539038,26.6490355043453,"Creatine"
"UBE2M",24.2547853444005,24.7747828592477,0.519997514847155,"Creatine"
"RPL8",47.0772101600094,76.790437436104,29.7132272760946,"Creatine"
"NDUFS4",59.9380913199746,50.3496331368854,-9.58845818308912,"Creatine"
"RPS17",17.2714780414363,33.7733087661628,16.5018307247265,"Creatine"
"RAP2B",58.1168121376538,52.455525118547,-5.66128701910672,"Creatine"
"TMED10",22.7694861360088,44.7128135939101,21.9433274579013,"Creatine"
"SMYD2",22.0065013802837,34.0984654178351,12.0919640375514,"Creatine"
"VPS4A",26.1335583047913,21.4855435897941,-4.64801471499711,"Creatine"
"SGCA",22.5852376261516,34.9115973401706,12.3263597140189,"Creatine"
"ACLY",78.6483229975171,46.4664058600982,-32.181917137419,"Creatine"
"PRKAA2",29.5726855015345,27.2027448917555,-2.36994060977898,"Creatine"
"PROS1",80.6465801082542,65.1765989665855,-15.4699811416687,"Creatine"
"DNPEP",16.3419547105149,20.3114012367129,3.96944652619797,"Creatine"
"PLPBP",28.2906515957973,46.0893064894497,17.7986548936524,"Creatine"
"LYVE1",65.6722508180796,57.0702661566044,-8.60198466147517,"Creatine"
"RAB14",36.2691334908043,19.3080373197647,-16.9610961710395,"Creatine"
"RPL13",11.2085704018098,29.3745022278214,18.1659318260116,"Creatine"
"RALA",15.5011491997628,16.9269683377205,1.42581913795768,"Creatine"
"KIF5B",13.5198977944973,11.1326440279222,-2.38725376657511,"Creatine"
"PSMD1",27.819515636094,15.0980144607436,-12.7215011753505,"Creatine"
"DIAPH2",51.4498687240317,26.2761538777461,-25.1737148462856,"Creatine"
"PFDN1",13.9984655659779,30.9687141160316,16.9702485500537,"Creatine"
"SCCPDH",30.7311638518565,36.2142936498452,5.4831297979887,"Creatine"
"SLMAP",46.321729445638,33.1849302781038,-13.1367991675343,"Creatine"
"DBN1",26.654432558712,47.1632520515126,20.5088194928006,"Creatine"
"GCDH",49.306410620368,85.083499146889,35.777088526521,"Creatine"
"MGLL",47.3778234999123,82.5328845122862,35.1550610123739,"Creatine"
"SCRN3",29.4019183889878,59.6320425914329,30.2301242024452,"Creatine"
"MAP1B",20.7006667569904,40.0489766112944,19.3483098543041,"Creatine"
"MECR",50.9557648423836,64.956102413775,14.0003375713914,"Creatine"
"TRAP1",34.4415100643596,47.0928327490155,12.6513226846559,"Creatine"
"DENR",23.0039731523226,40.1949936627862,17.1910205104636,"Creatine"
"ENDOD1",23.7114321306143,35.2743076087979,11.5628754781836,"Creatine"
"COQ10B",93.0839494677355,82.9957996803783,-10.0881497873573,"Creatine"
"SEPTIN2",13.3611427921018,34.7204851328424,21.3593423407406,"Creatine"
"UBE2K",8.03250108746893,16.5991405326292,8.56663944516027,"Creatine"
"EPRS1",22.9083273624531,24.3671656350072,1.45883827255406,"Creatine"
"GPS1",17.3440631642181,26.5206169691444,9.17655380492639,"Creatine"
"PANK4",36.0005336743437,44.0918217151909,8.09128804084714,"Creatine"
"CYBRD1",41.0019949222838,69.8211951876923,28.8192002654084,"Creatine"
"HNRNPR",7.95728538659411,23.3533808776777,15.3960954910836,"Creatine"
"AP2A1",48.9792796052089,23.3338480838939,-25.645431521315,"Creatine"
"NAPRT",34.9344892960443,20.8150813328206,-14.1194079632238,"Creatine"
"PEPD",27.2757338245724,23.6976362271627,-3.57809759740969,"Creatine"
"SULT1A1",109.87066234556,65.2763592532577,-44.594303092302,"Creatine"
"RPS21",14.1544366276437,19.8985281374276,5.74409150978385,"Creatine"
"ERAP1",36.4690684543492,26.1203698762406,-10.3486985781086,"Creatine"
"ERGIC1",29.0821220896711,38.9647983596785,9.88267627000734,"Creatine"
"RPS15",64.882074212326,72.5390426264759,7.65696841414997,"Creatine"
"PLIN2",29.8363059028916,42.8344742259426,12.998168323051,"Creatine"
"EFEMP1",51.0560508240837,56.1989561510767,5.14290532699297,"Creatine"
"IVD",26.5017657996577,50.2437622120824,23.7419964124246,"Creatine"
"RPL17",34.233842718011,24.793517438885,-9.44032527912596,"Creatine"
"SLC1A4",21.2246273930989,30.2391032052636,9.01447581216477,"Creatine"
"PALM",34.7251085704123,49.6537105037959,14.9286019333837,"Creatine"
"SYNCRIP",17.4873780092386,11.8201297574361,-5.66724825180245,"Creatine"
"PTBP1",66.2636353229501,70.568197828442,4.30456250549192,"Creatine"
"RPS8",10.7557016826701,27.8179396466245,17.0622379639544,"Creatine"
"SPRYD4",56.3292026051883,67.4394464289185,11.1102438237302,"Creatine"
"DPP3",20.9474050448797,20.7335937718385,-0.213811273041191,"Creatine"
"CCS",71.8752397953428,47.7392298479217,-24.136009947421,"Creatine"
"MT-ATP8",107.785176617337,89.5731156730678,-18.2120609442695,"Creatine"
"OCIAD1",34.6225705748143,30.0903951773092,-4.53217539750509,"Creatine"
"TNS1",32.9847607010217,34.4269185810965,1.44215788007477,"Creatine"
"EIF3A",18.5731545060234,11.1226116051815,-7.45054290084186,"Creatine"
"PURA",41.4151966809076,18.5974100538114,-22.8177866270962,"Creatine"
"ESYT1",42.0111043395645,65.0875016326364,23.0763972930719,"Creatine"
"SUCLG2",46.4203839004455,61.9132500858022,15.4928661853566,"Creatine"
"DDOST",34.0066017196925,32.7454153903881,-1.26118632930444,"Creatine"
"VARS1",30.5762225649338,23.9056808734147,-6.67054169151904,"Creatine"
"RPL27",24.7321226029823,28.1641379761317,3.43201537314935,"Creatine"
"C1R",59.3239842978832,69.1609376751247,9.83695337724149,"Creatine"
"MRC1",53.255692423673,48.5848993584572,-4.67079306521578,"Creatine"
"ITGA7",18.9337527542214,15.8178304311685,-3.1159223230529,"Creatine"
"NPLOC4",19.7566094593227,22.0934434754945,2.33683401617181,"Creatine"
"FECH",43.4939432993978,45.3513790725831,1.85743577318536,"Creatine"
"GLIPR2",66.6453943529954,79.3908930726048,12.7454987196094,"Creatine"
"NIBAN1",31.5134710437611,24.6511082592168,-6.8623627845443,"Creatine"
"ISOC1",36.6898395477891,37.6979918759202,1.00815232813107,"Creatine"
"ABHD10",45.47733165991,50.1220826466129,4.64475098670285,"Creatine"
"NDUFA11",41.3360848298916,43.0862157479069,1.75013091801531,"Creatine"
"TRIM54",25.4097674066133,45.0906548155095,19.6808874088962,"Creatine"
"SNRPD3",17.827404370611,12.9546607559959,-4.87274361461506,"Creatine"
"ME2",22.8948132679722,38.0605215707879,15.1657083028157,"Creatine"
"PSMC4",28.415302649387,24.6653385688713,-3.74996408051573,"Creatine"
"RTCA",21.1038434871665,47.8203045345227,26.7164610473562,"Creatine"
"NDUFB5",50.2838782148919,54.5539529616229,4.27007474673096,"Creatine"
"ERLIN2",22.0744902647446,27.7573722329179,5.68288196817329,"Creatine"
"PDCD6",38.6936367814719,29.18421889896,-9.50941788251196,"Creatine"
"LXN",78.7838201458859,75.2806520173525,-3.50316812853342,"Creatine"
"VAMP3",32.0614743923604,24.3085218191477,-7.75295257321272,"Creatine"
"LYPLA2",29.7544302060659,31.8847230168782,2.1302928108124,"Creatine"
"VAMP2",27.2901476646006,26.6209648949118,-0.669182769688852,"Creatine"
"RPL7A",21.3617293046693,49.9527818170223,28.591052512353,"Creatine"
"UBE2I",38.3489321410257,24.1207477502698,-14.228184390756,"Creatine"
"NRAP",65.407293784093,55.4309296186273,-9.9763641654657,"Creatine"
"PSMC5",15.1787794905896,17.1716228265133,1.99284333592368,"Creatine"
"PRKAG1",46.0567624257699,59.3877385299139,13.330976104144,"Creatine"
"XRCC6",27.8633229749319,35.0244902639564,7.16116728902455,"Creatine"
"PAICS",27.8773175700323,14.7563066327007,-13.1210109373317,"Creatine"
"MTAP",34.7796983287706,14.6735989150867,-20.1060994136838,"Creatine"
"SLC16A1",43.6812445713151,30.4908468926862,-13.1903976786289,"Creatine"
"HLA-DRA",14.6318643230729,39.5558480489641,24.9239837258912,"Creatine"
"FAM114A2",32.2888966148059,50.4554688144502,18.1665721996443,"Creatine"
"CPPED1",33.4917605646489,28.6837058277209,-4.80805473692799,"Creatine"
"RPN2",18.6938696809479,25.4019640815013,6.70809440055339,"Creatine"
"CYB5B",45.7687620890011,48.6896702839246,2.92090819492348,"Creatine"
"NAMPT",47.9296121784492,52.8214602259397,4.89184804749046,"Creatine"
"CAMK2A",35.397865126054,23.1832898678827,-12.2145752581714,"Creatine"
"SGTA",11.9083941674646,14.1986078334865,2.29021366602185,"Creatine"
"CNN2",63.6137813072849,58.1832343969534,-5.43054691033156,"Creatine"
"IAH1",23.1004419968277,56.6822100473599,33.5817680505322,"Creatine"
"UBAC1",13.0940105019325,32.6251301284624,19.5311196265298,"Creatine"
"CLTB",28.2571830469789,44.979977124102,16.7227940771231,"Creatine"
"HNRNPA1",43.7763574962527,30.230983517372,-13.5453739788807,"Creatine"
"APOL1",95.2417385916142,98.5430368293874,3.30129823777321,"Creatine"
"SUOX",43.7426723689397,44.7877946173772,1.04512224843744,"Creatine"
"HSPB8",29.5007834365783,61.9209029992731,32.4201195626948,"Creatine"
"PSMD9",47.1821184998312,33.4059129707379,-13.7762055290934,"Creatine"
"MCEE",52.8790463822014,66.8731080271113,13.9940616449099,"Creatine"
"SIRT3",35.9202627665619,98.6526302641744,62.7323674976125,"Creatine"
"XPNPEP1",17.721104567629,20.3762077352633,2.65510316763431,"Creatine"
"MAPRE1",24.366678979416,22.3579589506823,-2.00872002873371,"Creatine"
"SRSF1",22.8549616200894,35.7960333603968,12.9410717403075,"Creatine"
"SHMT1",15.3729251005657,24.8222405708072,9.44931547024149,"Creatine"
"SRSF6",16.2656703922825,33.6487480754473,17.3830776831647,"Creatine"
"HNRNPH2",49.385062251379,24.3220666124907,-25.0629956388883,"Creatine"
"TMEM205",30.6148404668792,25.0125670698996,-5.60227339697957,"Creatine"
"CKAP4",28.9905008472245,77.5063133005012,48.5158124532768,"Creatine"
"G6PD",65.3525365446958,61.4206057357697,-3.93193080892616,"Creatine"
"ERP29",32.3660147721094,16.1170246946128,-16.2489900774966,"Creatine"
"DNM2",10.6368943387505,20.270371410146,9.63347707139555,"Creatine"
"CACNB1",26.5087422433983,29.2519385941715,2.74319635077317,"Creatine"
"VTA1",18.7003446214815,21.0352242980216,2.33487967654005,"Creatine"
"ACY1",47.3173090401567,57.8551936581923,10.5378846180356,"Creatine"
"CALD1",32.2234511717486,54.772511937666,22.5490607659174,"Creatine"
"GGT5",42.8025108396414,33.4781532047594,-9.32435763488203,"Creatine"
"RPL35A",25.6175779785335,40.5625776469261,14.9449996683926,"Creatine"
"RANBP1",81.4466156151181,40.934441832975,-40.5121737821431,"Creatine"
"STUB1",25.0531982389772,35.3705951201689,10.3173968811917,"Creatine"
"METAP2",13.5473009198916,27.6450609283348,14.0977600084433,"Creatine"
"CARNS1",29.8577171956455,44.8646851315396,15.0069679358941,"Creatine"
"BZW1",30.4650792755734,73.4361366760992,42.9710574005257,"Creatine"
"CTSG",70.2588563414415,63.3324968036422,-6.92635953779933,"Creatine"
"MAPK12",44.9441583758923,24.0479833152807,-20.8961750606116,"Creatine"
"MTX2",40.142601153721,142.246929361607,102.104328207886,"Creatine"
"GCLM",74.6973355346139,42.4551803815414,-32.2421551530725,"Creatine"
"SYPL1",28.6132509260308,28.1172670257057,-0.495983900325065,"Creatine"
"FERMT2",32.8479377598317,24.5901408517947,-8.25779690803703,"Creatine"
"MRRF",41.7326228789549,37.3405587385175,-4.39206414043743,"Creatine"
"HNRNPU",26.3642086545743,20.7768564101169,-5.58735224445739,"Creatine"
"NIT1",50.918330846802,29.8512842398783,-21.0670466069237,"Creatine"
"KLC1",30.2709841827951,18.6021491186588,-11.6688350641363,"Creatine"
"COQ5",54.137590038925,86.8974565783943,32.7598665394693,"Creatine"
"RNF123",21.1401177850302,22.5691820791879,1.42906429415764,"Creatine"
"COPB2",59.1441265286789,55.1923983354722,-3.95172819320663,"Creatine"
"SYNM",36.2707969127803,72.1950264620462,35.9242295492659,"Creatine"
"SEC23A",26.2378515505646,30.844515972761,4.60666442219643,"Creatine"
"USO1",34.589140545514,24.0104254973215,-10.5787150481925,"Creatine"
"SARS1",15.8025787893421,20.3429714392509,4.54039264990876,"Creatine"
"GARS1",24.1126295256354,28.3164376588198,4.2038081331844,"Creatine"
"GMFG",36.9141149603855,135.853402741554,98.9392877811681,"Creatine"
"ASPA",44.012164879374,33.4157609749375,-10.5964039044364,"Creatine"
"PGM2",60.1437724036084,54.6141663129547,-5.52960609065368,"Creatine"
"KRAS",19.7973492068488,47.9025396531468,28.105190446298,"Creatine"
"THAP4",100.137941135862,73.8696147465786,-26.2683263892838,"Creatine"
"NIF3L1",25.3741316186188,19.159132895332,-6.21499872328678,"Creatine"
"GRPEL1",59.6680323986823,63.8650288226153,4.19699642393301,"Creatine"
"RNF7",9.93342654081426,48.8573410655033,38.923914524689,"Creatine"
"RPS11",18.9926729597457,41.9217375017817,22.9290645420359,"Creatine"
"RPL30",24.5703944754238,41.7287327265951,17.1583382511712,"Creatine"
"LIMS1",15.73352331122,22.7815368074435,7.04801349622351,"Creatine"
"DDAH2",51.060431836944,49.9869261074775,-1.07350572946645,"Creatine"
"TLN2",27.6207320396863,26.2980674868355,-1.32266455285072,"Creatine"
"ANG",4.07536565678805,38.5489431818901,34.4735775251021,"Creatine"
"PTRHD1",44.5296716398213,53.5157831125109,8.98611147268962,"Creatine"
"FAHD1",43.9933065002108,68.5603338262262,24.5670273260154,"Creatine"
"MCM3AP",48.8129142682226,36.3424311858742,-12.4704830823483,"Creatine"
"HSD17B12",32.5375155832887,36.2905478503692,3.75303226708045,"Creatine"
"EPB41L2",40.1924690106843,43.0529930830711,2.86052407238678,"Creatine"
"HNRNPDL",24.8721859889922,18.6738985492775,-6.19828743971479,"Creatine"
"SEPTIN11",26.2350989385844,39.0416277900569,12.8065288514725,"Creatine"
"DHCR24",32.565910800466,23.8230262795272,-8.74288452093887,"Creatine"
"UFM1",29.5860297190342,32.9736730827496,3.38764336371532,"Creatine"
"PPP5C",13.1918399072534,34.9111779279009,21.7193380206475,"Creatine"
"CNBP",21.4355686905866,41.2197885430316,19.784219852445,"Creatine"
"SELENOP",63.1856014763708,82.5869231419638,19.401321665593,"Creatine"
"ATP6V1E1",42.2201637149062,44.3827099130588,2.16254619815261,"Creatine"
"RTN3",31.6568795226467,89.1216366606183,57.4647571379716,"Creatine"
"C7",104.068369258039,88.0929991705607,-15.9753700874785,"Creatine"
"MAPK3",32.2715883992973,34.6560701713015,2.38448177200421,"Creatine"
"PUF60",49.1378685175507,45.3338509042061,-3.80401761334456,"Creatine"
"PICALM",48.1422227088033,39.3119409005709,-8.83028180823239,"Creatine"
"COX19",30.0601767306536,37.3414165839058,7.28123985325222,"Creatine"
"ACAT2",63.1618710421185,56.9720897910137,-6.18978125110478,"Creatine"
"VKORC1L1",32.1030801807062,28.9185200413814,-3.18456013932482,"Creatine"
"PDIA4",21.8613168745908,60.8829916971948,39.021674822604,"Creatine"
"FAM136A",41.311594696543,46.1773308175502,4.8657361210072,"Creatine"
"CD14",45.6042427628546,62.6742520367544,17.0700092738998,"Creatine"
"VPS35",17.8582813966077,34.9314462999535,17.0731649033458,"Creatine"
"FOLR2",36.7389151074386,45.5982205331083,8.85930542566972,"Creatine"
"PRKAA1",28.4993163864242,47.4494282088307,18.9501118224064,"Creatine"
"COA6",52.7241171196285,78.2574467607674,25.5333296411389,"Creatine"
"RPL6",20.1337333383339,21.050707964733,0.916974626399099,"Creatine"
"MCU",21.400785227776,40.1100701639549,18.7092849361789,"Creatine"
"SMAP1",20.1811330194678,27.2375465887027,7.05641356923488,"Creatine"
"CNRIP1",17.8057111813664,35.0230821255661,17.2173709441997,"Creatine"
"VPS26A",7.30715978613785,20.112194053442,12.8050342673042,"Creatine"
"ARPP19",48.1810839701219,32.3137376125541,-15.8673463575678,"Creatine"
"ARPC2",18.7202911534294,43.3046157967663,24.584324643337,"Creatine"
"GSTM4",77.0065909345132,85.371257360695,8.36466642618186,"Creatine"
"OPTN",26.9557140849087,62.5435956493551,35.5878815644464,"Creatine"
"ARF6",24.2089898909678,25.3370633707529,1.1280734797851,"Creatine"
"PRDX4",13.846933471848,35.6677964606779,21.8208629888299,"Creatine"
"DYNC1LI2",44.6014856248033,31.5452940266052,-13.0561915981981,"Creatine"
"CD44",59.8471672595774,93.9966389858549,34.1494717262775,"Creatine"
"TPP2",22.0938249121689,18.4855679674191,-3.60825694474978,"Creatine"
"SPARC",32.2456857323133,59.9361457431717,27.6904600108583,"Creatine"
"HMBS",74.4735876959129,49.1590116325773,-25.3145760633357,"Creatine"
"AIMP1",22.5951358389591,27.4496494962876,4.85451365732853,"Creatine"
"AHSA1",35.4961646364242,34.3173018436081,-1.17886279281615,"Creatine"
"CRIP2",30.2223004806334,26.3505879251528,-3.87171255548056,"Creatine"
"ACTR3",17.5229302088718,31.8464105586088,14.323480349737,"Creatine"
"TIPRL",12.4691283488584,43.7750130317263,31.305884682868,"Creatine"
"PVALB",42.4494668760925,57.3805863034434,14.9311194273509,"Creatine"
"PPM1B",14.753860748796,30.1315130566408,15.3776523078449,"Creatine"
"HIKESHI",26.9078692716056,24.9170607841756,-1.99080848743007,"Creatine"
"QARS1",32.3532165905425,57.8717913315238,25.5185747409814,"Creatine"
"IGLV1-40",76.6124946736701,84.7507864344289,8.13829176075879,"Creatine"
"LGALS3BP",82.4973737821727,61.0323909124178,-21.4649828697548,"Creatine"
"USP9X",9.54968922682417,17.1970980050177,7.64740877819353,"Creatine"
"KCTD12",21.6650345976148,37.5018060413869,15.8367714437721,"Creatine"
"CORO1C",45.3869296761587,38.24831508459,-7.13861459156863,"Creatine"
"PITHD1",48.5582283289262,39.4017422918289,-9.15648603709728,"Creatine"
"TMX4",28.0486097665187,22.4331440457208,-5.61546572079791,"Creatine"
"TGM2",50.719171578932,31.1999952890789,-19.5191762898531,"Creatine"
"MMUT",42.8664974279069,72.5926525639449,29.7261551360381,"Creatine"
"TBCB",28.9909202649412,30.0452915102151,1.05437124527391,"Creatine"
"STMN1",16.8128392166802,50.2238315095686,33.4109922928884,"Creatine"
"NUDT3",23.1123686635856,26.4460858628642,3.33371719927854,"Creatine"
"NDUFA3",70.2941015983227,71.2438737057599,0.949772107437198,"Creatine"
"ACAD8",51.9028674747387,68.1497808073334,16.2469133325947,"Creatine"
"SUB1",23.9344823491433,6.82249004316414,-17.1119923059792,"Creatine"
"ADK",18.4614726217056,20.1854839862863,1.72401136458071,"Creatine"
"SSB",18.9997792098686,25.6604642245359,6.66068501466727,"Creatine"
"LAMP1",55.7145082367307,86.7951527836842,31.0806445469535,"Creatine"
"EIF1AX",17.633139182466,33.5480155737375,15.9148763912716,"Creatine"
"CSDE1",22.9661305534708,31.2282852274463,8.26215467397545,"Creatine"
"FBLN2",26.5128578690419,38.4402757379313,11.9274178688895,"Creatine"
"RAB1A",37.1600554023984,39.6366917320234,2.47663632962501,"Creatine"
"MPP1",74.1951226265353,54.4393604915107,-19.7557621350246,"Creatine"
"NRBP1",21.9048654453683,26.0124659136832,4.10760046831496,"Creatine"
"HMGCL",29.9655988333063,38.5341125354857,8.56851370217936,"Creatine"
"EYA3",9.69687794565538,3.78983604847513,-5.90704189718026,"Creatine"
"LAMTOR3",45.1475014936267,12.7547524923446,-32.3927490012821,"Creatine"
"REXO2",40.7094246765751,14.500343388425,-26.2090812881501,"Creatine"
