"gene","cv_t1","cv_t2","delta_cv","group"
"PSMD14",23.377724226679,27.1165275138477,3.73880328716866,"CR (pooled)"
"COQ10A",54.6857509141477,58.3940035772119,3.70825266306418,"CR (pooled)"
"TRIP10",25.6573113322405,14.9361917557321,-10.7211195765084,"CR (pooled)"
"SCRN1",27.4618265657095,45.5227960472883,18.0609694815789,"CR (pooled)"
"NT5C1A",44.8542388056653,40.0321269180218,-4.82211188764354,"CR (pooled)"
"PCBP2",31.8419123215053,31.500152858612,-0.341759462893329,"CR (pooled)"
"CIRBP",29.6155558079338,20.6785340846202,-8.93702172331358,"CR (pooled)"
"COX6A2",98.1958827185211,76.3168791879288,-21.8790035305923,"CR (pooled)"
"NDUFS8",55.2408476329406,44.5135102492104,-10.7273373837303,"CR (pooled)"
"PNPO",34.5363157344069,32.8870004819478,-1.6493152524591,"CR (pooled)"
"BCL2L13",36.3554887058304,28.0986072393774,-8.25688146645299,"CR (pooled)"
"PABPC4",21.2878961334621,23.4842077195173,2.19631158605522,"CR (pooled)"
"PHKA2",64.6472706314525,35.0249768180979,-29.6222938133545,"CR (pooled)"
"ANXA3",34.9650347620725,46.0467831599479,11.0817483978754,"CR (pooled)"
"DNAJA4",33.9018216772485,26.0159699449954,-7.88585173225314,"CR (pooled)"
"PCCA",53.472939218929,41.8994686547494,-11.5734705641796,"CR (pooled)"
"SET",40.9363898263568,45.1278523234907,4.19146249713393,"CR (pooled)"
"PHKB",42.8583405314257,33.4235910814384,-9.43474944998729,"CR (pooled)"
"COPS4",32.3668712833919,20.3175917815981,-12.0492795017938,"CR (pooled)"
"GALM",37.5809419067507,29.8478466433535,-7.7330952633972,"CR (pooled)"
"TUBA1A",75.4013915736235,80.5692574852593,5.16786591163576,"CR (pooled)"
"RPS7",61.1871129421226,38.8430498941408,-22.3440630479818,"CR (pooled)"
"RPS4X",17.1043427625037,21.7901734525315,4.68583069002784,"CR (pooled)"
"SNTA1",34.7211788487928,29.8207180798172,-4.90046076897563,"CR (pooled)"
"AKAP12",105.644329362923,69.9518412499184,-35.6924881130046,"CR (pooled)"
"LAMB1",80.6716776021635,67.5503011898789,-13.1213764122846,"CR (pooled)"
"COPS6",35.2193348469436,22.5196366616851,-12.6996981852586,"CR (pooled)"
"COL4A2",148.918777295652,170.162091348887,21.2433140532354,"CR (pooled)"
"VAPB",33.3337635495021,22.8468769591812,-10.4868865903209,"CR (pooled)"
"FXN",39.7409464784939,46.9657128046472,7.22476632615324,"CR (pooled)"
"RPS24",22.2185720346235,34.6659762582528,12.4474042236293,"CR (pooled)"
"RAB21",38.8147051660849,40.7577801121448,1.94307494605986,"CR (pooled)"
"KARS1",25.7567178965689,18.6555499967127,-7.10116789985618,"CR (pooled)"
"ADHFE1",60.6711457396184,55.4478776360096,-5.22326810360883,"CR (pooled)"
"NDUFB7",38.8616806279084,39.2607384557889,0.399057827880483,"CR (pooled)"
"AHNAK2",84.6167534965797,82.4100826980778,-2.20667079850189,"CR (pooled)"
"MAP1LC3B2",38.8189153804315,28.126228721011,-10.6926866594205,"CR (pooled)"
"LAMP2",36.893070754921,35.8616208250949,-1.03144992982607,"CR (pooled)"
"CAMK2B",36.7503561254523,16.6323036478194,-20.1180524776329,"CR (pooled)"
"PRMT1",25.8043378288569,28.2699433170499,2.46560548819301,"CR (pooled)"
"TXNRD1",25.3563836024657,15.2110708083245,-10.1453127941412,"CR (pooled)"
"HSPG2",108.989884229375,138.501759934987,29.5118757056116,"CR (pooled)"
"HDHD5",53.1563218007852,50.2934839272995,-2.86283787348574,"CR (pooled)"
"PPA2",36.2612722561489,25.6905276279982,-10.5707446281507,"CR (pooled)"
"GPNMB",108.555056106159,54.4195686131875,-54.1354874929715,"CR (pooled)"
"ARL8B",28.699792529432,24.7710625921366,-3.92872993729544,"CR (pooled)"
"PTGES2",52.3258212333768,39.8159828361394,-12.5098383972374,"CR (pooled)"
"ACSL3",42.018980776746,32.2210022531608,-9.79797852358525,"CR (pooled)"
"GNG12",74.707927263975,51.6497843090755,-23.0581429548995,"CR (pooled)"
"DNAJA2",32.7494338374308,25.5234603877678,-7.22597344966304,"CR (pooled)"
"TXNL1",22.6717975916687,19.7067785675449,-2.96501902412384,"CR (pooled)"
"MAP3K20",35.1501723413761,41.7228828118154,6.57271047043928,"CR (pooled)"
"COLEC12",35.3555225924387,43.5491836051914,8.19366101275266,"CR (pooled)"
"AK4",66.4228575236849,70.5914432754863,4.16858575180139,"CR (pooled)"
"CSE1L",28.1577600681936,21.4591659364433,-6.69859413175028,"CR (pooled)"
"TFG",41.4464606389521,45.5888077654419,4.14234712648975,"CR (pooled)"
"SNX2",67.7986887753018,61.0346769912618,-6.76401178404002,"CR (pooled)"
"PDCD6IP",20.9529802894843,18.5291848171521,-2.42379547233222,"CR (pooled)"
"RPS19",34.7108851365087,21.2284995788671,-13.4823855576416,"CR (pooled)"
"CTBP1",23.1990786385572,39.2840508254144,16.0849721868572,"CR (pooled)"
"TFAM",48.1881382541166,37.2795087722642,-10.9086294818525,"CR (pooled)"
"PGRMC1",81.751758084436,61.8015161447893,-19.9502419396467,"CR (pooled)"
"GGCT",23.3759627474573,37.7722762018086,14.3963134543514,"CR (pooled)"
"MRPS21",40.8324542037244,32.7637256299633,-8.06872857376113,"CR (pooled)"
"NAGK",46.7773012525369,47.3991750466985,0.621873794161566,"CR (pooled)"
"LPP",76.5516428647133,56.7259176768859,-19.8257251878274,"CR (pooled)"
"UBA6",60.033836777128,65.5656936469606,5.5318568698326,"CR (pooled)"
"PFDN2",32.0427006131436,21.7619469310269,-10.2807536821167,"CR (pooled)"
"RPL32",13.9235752246681,19.6658335971773,5.74225837250922,"CR (pooled)"
"RPL35",95.0634317993429,34.0410877364589,-61.022344062884,"CR (pooled)"
"ACSF2",31.8748790812696,28.045922143431,-3.82895693783866,"CR (pooled)"
"NDUFA7",68.2039708253399,56.1216876702229,-12.082283155117,"CR (pooled)"
"ENOPH1",21.550161321898,18.5305239723341,-3.01963734956398,"CR (pooled)"
"PSMD2",17.1522376394604,18.8625990423333,1.71036140287282,"CR (pooled)"
"PPME1",35.630948971266,43.0739512293709,7.44300225810491,"CR (pooled)"
"FDPS",21.0887629711497,23.8759216517283,2.78715868057853,"CR (pooled)"
"COPS2",25.5216567540482,17.5266120470564,-7.99504470699182,"CR (pooled)"
"DDX17",25.4159654367267,25.5110912478698,0.0951258111430633,"CR (pooled)"
"SGCG",30.2804625673312,32.4428646509113,2.16240208358016,"CR (pooled)"
"CBR4",42.8136627177207,47.7044421923167,4.89077947459597,"CR (pooled)"
"UBL5",40.9632494783587,28.3962196279526,-12.5670298504062,"CR (pooled)"
"CAB39L",41.6050087766367,42.4045278767114,0.799519100074647,"CR (pooled)"
"MYH11",65.6514073676071,82.6822711730627,17.0308638054556,"CR (pooled)"
"NID2",99.1703717520809,88.7862217205257,-10.3841500315552,"CR (pooled)"
"COL4A1",130.694355111809,167.273702503608,36.5793473917986,"CR (pooled)"
"HHATL",46.0619560703638,36.9150462728144,-9.14690979754942,"CR (pooled)"
"FN3K",37.6442049844078,32.3425223773593,-5.30168260704848,"CR (pooled)"
"UTRN",31.4795889024763,37.8300447296438,6.35045582716759,"CR (pooled)"
"MAT2A",26.6092441071166,21.1600932488347,-5.44915085828185,"CR (pooled)"
"PSMD13",34.864068837474,27.121492728481,-7.74257610899299,"CR (pooled)"
"DDI2",95.5366947834815,72.9602303709108,-22.5764644125707,"CR (pooled)"
"CAPN3",21.7618294141409,27.8476576061211,6.0858281919802,"CR (pooled)"
"ATE1",54.2323905956437,37.5634801552291,-16.6689104404146,"CR (pooled)"
"PSMD12",27.4821968507567,21.0035726375878,-6.47862421316891,"CR (pooled)"
"COMT",39.627018120082,40.4824592631636,0.855441143081663,"CR (pooled)"
"ALDH6A1",45.4973896923238,38.1654413042649,-7.33194838805893,"CR (pooled)"
"IMPDH2",27.409825237107,13.9677041425393,-13.4421210945677,"CR (pooled)"
"MYOF",21.7090497052192,20.8408243680766,-0.868225337142572,"CR (pooled)"
"PSMD5",36.4492791937727,62.098646162636,25.6493669688633,"CR (pooled)"
"TXLNB",39.7652235580663,38.7551639381431,-1.01005961992313,"CR (pooled)"
"ATP5F1E",76.8214519784819,49.5531554182513,-27.2682965602306,"CR (pooled)"
"CARM1",22.2859774685184,22.3929558228906,0.106978354372181,"CR (pooled)"
"SGCB",27.9028257004319,25.8377306039244,-2.06509509650748,"CR (pooled)"
"MYOM3",85.0422604833704,143.401680359234,58.3594198758633,"CR (pooled)"
"MAP2K1",28.1674302094814,21.3643426204028,-6.80308758907865,"CR (pooled)"
"DYNLL1",33.3503315086606,31.2202645518246,-2.13006695683604,"CR (pooled)"
"PRKAR2B",71.677814857339,85.1613398118278,13.4835249544888,"CR (pooled)"
"SQOR",44.8852370493646,41.5367582113728,-3.34847883799181,"CR (pooled)"
"CPNE3",26.1973422900388,24.9766163109839,-1.22072597905487,"CR (pooled)"
"ECHDC1",83.1169625485714,65.7854802438834,-17.331482304688,"CR (pooled)"
"ASPH",58.5233983193962,30.1775650777498,-28.3458332416464,"CR (pooled)"
"GNAS",52.0859192611798,38.3786289857509,-13.7072902754289,"CR (pooled)"
"CAMK2G",35.1948858711394,28.9824306234804,-6.21245524765895,"CR (pooled)"
"APOO",53.5932414512054,44.7402752210794,-8.852966230126,"CR (pooled)"
"JPH2",36.1057769984069,27.5379618193915,-8.56781517901545,"CR (pooled)"
"ART3",32.1395129839669,36.0066884920359,3.86717550806896,"CR (pooled)"
"LAMC1",118.66320472089,137.147582852554,18.4843781316642,"CR (pooled)"
"SRSF2",28.7252167803595,37.4107179893799,8.68550120902037,"CR (pooled)"
"ENDOG",43.1706178463543,50.536370061823,7.36575221546871,"CR (pooled)"
"SYNGR2",36.5221228232096,26.8260757832853,-9.69604703992427,"CR (pooled)"
"XRCC5",29.3010436730087,33.7868815705947,4.48583789758595,"CR (pooled)"
"TMEM38A",45.6409385948612,54.5621653063573,8.92122671149608,"CR (pooled)"
"SDR39U1",78.2883385772698,66.0203826180503,-12.2679559592195,"CR (pooled)"
"TMLHE",18.1402056701899,33.9349480246044,15.7947423544146,"CR (pooled)"
"SYNJ2BP",23.7279373995405,28.0204111069147,4.29247370737424,"CR (pooled)"
"PLCD4",29.0864781830696,23.4876301802234,-5.59884800284619,"CR (pooled)"
"SNRPD1",39.5712983157351,49.4594450953197,9.88814677958464,"CR (pooled)"
"PRKG1",24.9003911832607,42.2475114297402,17.3471202464795,"CR (pooled)"
"OPA1",33.2770456172942,28.50484342724,-4.77220219005411,"CR (pooled)"
"OXCT1",64.1211092513543,42.8293880329726,-21.2917212183817,"CR (pooled)"
"PFDN6",23.0202041598592,21.3427142848539,-1.67748987500532,"CR (pooled)"
"TSPO",54.1656374932823,38.0946656845056,-16.0709718087767,"CR (pooled)"
"ALDH7A1",43.9181975503045,35.7744366414251,-8.14376090887936,"CR (pooled)"
"PSMD11",27.0166871702434,22.0038145096229,-5.01287266062051,"CR (pooled)"
"DNM1L",29.6985101454411,32.4612743462528,2.76276420081166,"CR (pooled)"
"HSD17B8",55.2524072769999,47.6957751507609,-7.55663212623901,"CR (pooled)"
"SORBS1",112.215539523097,79.5092316542058,-32.7063078688913,"CR (pooled)"
"PDAP1",38.4070653530749,28.329087641327,-10.0779777117479,"CR (pooled)"
"HNRNPA3",71.6456087516244,60.5672796750138,-11.0783290766106,"CR (pooled)"
"H1-0",37.2211758104015,48.521046228423,11.2998704180215,"CR (pooled)"
"PARVA",74.4564568720596,53.7536651486864,-20.7027917233732,"CR (pooled)"
"LACTB",45.21283110323,28.1049130971512,-17.1079180060788,"CR (pooled)"
"JPH1",46.5875791131919,48.3266266103024,1.73904749711044,"CR (pooled)"
"RPS13",30.4568682126447,33.9098089734885,3.45294076084372,"CR (pooled)"
"PROCR",41.5810473396297,57.7433937532082,16.1623464135785,"CR (pooled)"
"RPL31",65.9883445838141,47.0674896645221,-18.920854919292,"CR (pooled)"
"NSF",36.0315998094054,32.7860760980858,-3.24552371131963,"CR (pooled)"
"PRMT5",24.2875638226523,19.2182734658741,-5.06929035677821,"CR (pooled)"
"TOM1",36.8846533664207,28.2967429891395,-8.58791037728113,"CR (pooled)"
"NQO1",90.249994338583,34.0390113295928,-56.2109830089902,"CR (pooled)"
"SELENOW",33.8106717041302,33.9089015280729,0.0982298239426811,"CR (pooled)"
"COPS5",18.774845140939,16.2586371728121,-2.51620796812688,"CR (pooled)"
"DAG1",30.3979780872471,30.769376384652,0.37139829740488,"CR (pooled)"
"SRP9",29.9099967047328,15.0553305867939,-14.8546661179389,"CR (pooled)"
"PREB",31.8291347601406,44.231588544265,12.4024537841243,"CR (pooled)"
"DCTN2",41.9502469973242,19.6005440517145,-22.3497029456097,"CR (pooled)"
"PSMD4",20.6839006924934,19.918028288,-0.765872404493379,"CR (pooled)"
"LONP1",29.7782190394899,19.4758663921972,-10.3023526472927,"CR (pooled)"
"FUS",26.3001962601363,26.5759075048747,0.275711244738414,"CR (pooled)"
"CNN3",108.947214058608,89.3353984666276,-19.6118155919808,"CR (pooled)"
"COBL",19.1519032509439,37.9769814542118,18.8250782032679,"CR (pooled)"
"RTCB",16.9934769570645,15.2955456097805,-1.69793134728397,"CR (pooled)"
"SEPTIN9",87.2155990894795,68.1799722966283,-19.0356267928512,"CR (pooled)"
"RPL38",41.9503722128231,43.9365412751749,1.98616906235174,"CR (pooled)"
"EIF2S1",24.3127746957819,18.6979240616673,-5.61485063411461,"CR (pooled)"
"SLC25A20",31.158807282119,39.0024057349573,7.84359845283826,"CR (pooled)"
"COPS7A",24.4376339541748,15.8715117466018,-8.56612220757291,"CR (pooled)"
"ELOC",30.438419531507,20.8008632813951,-9.63755625011188,"CR (pooled)"
"DBT",39.6700916526944,37.8641928409196,-1.80589881177479,"CR (pooled)"
"BDH1",78.1897963519447,77.6280558706913,-0.561740481253409,"CR (pooled)"
"PAFAH1B1",27.0573378844603,14.5065301331348,-12.5508077513255,"CR (pooled)"
"SLC25A42",29.9539123394298,51.3784598500592,21.4245475106295,"CR (pooled)"
"SAMHD1",78.2865949398503,96.6172896058881,18.3306946660378,"CR (pooled)"
"NEK7",38.3363111393875,34.2444216504256,-4.0918894889619,"CR (pooled)"
"MRPS36",26.1961072073439,35.2939130693653,9.09780586202134,"CR (pooled)"
"ERI3",29.4385501273011,25.4055427122865,-4.03300741501461,"CR (pooled)"
"UBE2M",33.8676645491199,15.7542341370639,-18.113430412056,"CR (pooled)"
"RPL8",68.4683121981559,79.0809509335061,10.6126387353502,"CR (pooled)"
"NDUFS4",47.8827990653079,38.4888006364078,-9.39399842890008,"CR (pooled)"
"RPS17",39.2681068082037,29.4041841923991,-9.86392261580469,"CR (pooled)"
"TMED10",40.2073493106037,51.0429340966273,10.8355847860237,"CR (pooled)"
"SMYD2",19.3252536699223,42.24339080246,22.9181371325377,"CR (pooled)"
"VPS4A",32.9034538351584,17.0334593050294,-15.869994530129,"CR (pooled)"
"SGCA",32.011539915948,24.6245295586235,-7.38701035732459,"CR (pooled)"
"PRKAA2",19.6298710378981,26.5219098399751,6.89203880207699,"CR (pooled)"
"DNPEP",22.4112886427173,21.7660487619207,-0.645239880796552,"CR (pooled)"
"PLPBP",37.9640490617809,32.891007917168,-5.07304114461297,"CR (pooled)"
"LYVE1",106.709447841514,60.9937147675583,-45.7157330739554,"CR (pooled)"
"RPL13",67.8469010206746,36.2337234304744,-31.6131775902001,"CR (pooled)"
"RALA",56.4809817246356,20.2913648297528,-36.1896168948828,"CR (pooled)"
"KIF5B",39.3442083677437,21.7952840554627,-17.548924312281,"CR (pooled)"
"PSMD1",35.0650971742756,20.5046711108357,-14.5604260634399,"CR (pooled)"
"DIAPH2",62.6264167786912,29.5900223902627,-33.0363943884284,"CR (pooled)"
"PFDN1",28.4117536166563,41.8174130522947,13.4056594356384,"CR (pooled)"
"SCCPDH",30.9692938262793,24.358183978063,-6.61110984821628,"CR (pooled)"
"SLMAP",36.1566901496323,34.1315096411518,-2.02518050848055,"CR (pooled)"
"DBN1",67.2040822074899,59.6261163598652,-7.57796584762468,"CR (pooled)"
"GCDH",43.3944972292802,65.9932104185138,22.5987131892336,"CR (pooled)"
"MGLL",107.487690968238,86.8917501014706,-20.5959408667672,"CR (pooled)"
"SCRN3",45.357982689674,46.342065256019,0.984082566344995,"CR (pooled)"
"MAP1B",69.8366153351126,43.4499618695868,-26.3866534655259,"CR (pooled)"
"MECR",57.0409955939527,46.3111629926196,-10.7298326013331,"CR (pooled)"
"TRAP1",40.6183262858848,33.4494570475658,-7.16886923831899,"CR (pooled)"
"DENR",33.8136910109971,38.0797846215384,4.26609361054128,"CR (pooled)"
"ENDOD1",30.4261636659444,28.4492163659556,-1.97694729998876,"CR (pooled)"
"COQ10B",84.2902600320382,67.9264990783175,-16.3637609537206,"CR (pooled)"
"SEPTIN2",58.6800581996546,43.1868434898672,-15.4932147097874,"CR (pooled)"
"UBE2K",27.6040249970425,15.3193910063777,-12.2846339906648,"CR (pooled)"
"EPRS1",18.5926372000561,17.3023878329681,-1.29024936708807,"CR (pooled)"
"GPS1",33.266725044268,16.0694939345869,-17.1972311096811,"CR (pooled)"
"PANK4",33.0841611208666,28.3758933066846,-4.70826781418194,"CR (pooled)"
"TRDN",59.4381536458045,33.3597054885365,-26.078448157268,"CR (pooled)"
"ABI3BP",72.4052267645064,40.9285585291592,-31.4766682353472,"CR (pooled)"
"NAPRT",33.4846872332776,27.534191808284,-5.95049542499363,"CR (pooled)"
"SULT1A1",92.9079329884891,70.3017360052882,-22.6061969832008,"CR (pooled)"
"RPS21",22.1046257987709,21.6336872900709,-0.470938508700012,"CR (pooled)"
"ERAP1",40.0191659007206,24.4584600285005,-15.5607058722201,"CR (pooled)"
"ERGIC1",30.4926086260473,40.5359850806655,10.0433764546182,"CR (pooled)"
"RPS15",89.9071806803906,90.8924209823602,0.985240301969583,"CR (pooled)"
"PLIN2",39.9194700829821,51.0388306117142,11.1193605287321,"CR (pooled)"
"EFEMP1",95.2362974795234,59.3884259349572,-35.8478715445662,"CR (pooled)"
"IVD",32.6340786632344,34.6156298965155,1.98155123328106,"CR (pooled)"
"SLC1A4",46.1985071770242,27.943505704255,-18.2550014727692,"CR (pooled)"
"PALM",77.1013639613837,62.2177868160633,-14.8835771453204,"CR (pooled)"
"SYNCRIP",39.8936038442293,22.319404572085,-17.5741992721443,"CR (pooled)"
"RPS8",17.3112570118054,26.343161042237,9.03190403043166,"CR (pooled)"
"SPRYD4",52.9725300083989,45.6330583110084,-7.33947169739048,"CR (pooled)"
"MT-ATP8",104.519918430239,64.2090897168464,-40.310828713393,"CR (pooled)"
"OCIAD1",30.5554710382402,27.7356868686584,-2.81978416958183,"CR (pooled)"
"QSOX1",40.2125510469551,36.1212656181176,-4.09128542883747,"CR (pooled)"
"TNS1",96.7107450601415,48.0651613893026,-48.645583670839,"CR (pooled)"
"EIF3A",18.6142027913379,13.6237346922185,-4.99046809911944,"CR (pooled)"
"PURA",46.6149839683058,42.2660857943703,-4.34889817393554,"CR (pooled)"
"SUCLG2",40.182950901188,42.9934980566732,2.81054715548511,"CR (pooled)"
"DDOST",34.6053790726285,29.5827078234607,-5.02267124916777,"CR (pooled)"
"VARS1",28.808936928338,24.849031248941,-3.95990567939703,"CR (pooled)"
"RPL27",24.2236359241306,33.1616236908621,8.93798776673154,"CR (pooled)"
"MRC1",61.0728335255031,65.8013159075625,4.72848238205934,"CR (pooled)"
"ITGA7",54.3797482654862,20.4176743453235,-33.9620739201627,"CR (pooled)"
"NPLOC4",36.3121214167584,14.4157233330567,-21.8963980837017,"CR (pooled)"
"FECH",45.7633168699821,29.9203154648712,-15.843001405111,"CR (pooled)"
"NIBAN1",25.2517534857498,26.1328354154156,0.881081929665772,"CR (pooled)"
"ISOC1",35.9188705532067,23.673919507749,-12.2449510454577,"CR (pooled)"
"ABHD10",34.364800811412,33.8435766102616,-0.521224201150439,"CR (pooled)"
"NDUFA11",29.4188295020681,46.2332441428131,16.814414640745,"CR (pooled)"
"TRIM54",26.655545453204,38.7038835926953,12.0483381394913,"CR (pooled)"
"SNRPD3",27.4363929612977,20.0660914333364,-7.37030152796134,"CR (pooled)"
"CLTA",77.9934311981347,123.747091110283,45.7536599121484,"CR (pooled)"
"ME2",31.2428113739502,31.5094096867296,0.266598312779379,"CR (pooled)"
"PSMC4",26.8350073121389,18.710249551171,-8.12475776096789,"CR (pooled)"
"RTCA",29.9246735867386,34.5610490696653,4.63637548292663,"CR (pooled)"
"NDUFB5",52.8066046669613,39.2990147604023,-13.507589906559,"CR (pooled)"
"ERLIN2",27.0049148899124,26.3521653602944,-0.652749529618074,"CR (pooled)"
"LYPLA2",35.5706720650263,20.9784727493286,-14.5921993156977,"CR (pooled)"
"RPL7A",27.2556784315798,43.5693655419532,16.3136871103733,"CR (pooled)"
"UBE2I",37.8277558699232,38.7662492349901,0.938493365066982,"CR (pooled)"
"NRAP",60.3000776562028,51.688845458164,-8.61123219803882,"CR (pooled)"
"PSMC5",18.266421796256,16.9764453921822,-1.28997640407385,"CR (pooled)"
"PRKAG1",44.6472091396565,40.6233046146246,-4.02390452503195,"CR (pooled)"
"XRCC6",30.9389748661798,36.6505045758193,5.71152970963944,"CR (pooled)"
"PAICS",31.1013118560545,20.2597945216265,-10.8415173344279,"CR (pooled)"
"SLC16A1",46.1908760984019,27.5875467135663,-18.6033293848356,"CR (pooled)"
"CPPED1",43.0387837477757,32.0589031864611,-10.9798805613146,"CR (pooled)"
"RPN2",22.5152879111633,33.2242754519641,10.7089875408008,"CR (pooled)"
"CYB5B",42.4221152355382,46.3761858680646,3.95407063252635,"CR (pooled)"
"CAMK2A",38.9256365767202,30.7357505967158,-8.18988598000441,"CR (pooled)"
"SGTA",27.3462739961947,18.3931923463698,-8.9530816498249,"CR (pooled)"
"IAH1",33.0125454526431,41.4839249565795,8.47137950393638,"CR (pooled)"
"UBAC1",30.9228418673186,28.2944326980411,-2.62840916927754,"CR (pooled)"
"TMCO1",49.3507697657709,33.8576418523775,-15.4931279133934,"CR (pooled)"
"SUOX",35.7049772912883,38.419841435777,2.71486414448879,"CR (pooled)"
"HSPB8",25.8504813043439,97.372309633226,71.5218283288821,"CR (pooled)"
"MCEE",61.9419155511907,47.7061401240993,-14.2357754270914,"CR (pooled)"
"SIRT3",43.433587642122,65.579950847042,22.14636320492,"CR (pooled)"
"XPNPEP1",27.5991174170689,28.7997154710673,1.20059805399838,"CR (pooled)"
"SRSF1",33.4106873646678,41.5872051216261,8.17651775695832,"CR (pooled)"
"SHMT1",44.9626311921834,32.7242631395946,-12.2383680525887,"CR (pooled)"
"SRSF6",35.9851763110885,36.4220624883893,0.436886177300742,"CR (pooled)"
"SLC25A1",44.2956865300487,78.9620942305061,34.6664077004574,"CR (pooled)"
"TMEM205",40.1508929544043,23.50679727527,-16.6440956791343,"CR (pooled)"
"ERP29",53.0564468294808,24.825289516828,-28.2311573126528,"CR (pooled)"
"DNM2",25.1084415217864,26.9590115773615,1.85057005557507,"CR (pooled)"
"SFRP1",39.9027986522876,27.110452163286,-12.7923464890017,"CR (pooled)"
"CRABP2",69.9105814036938,127.011362885808,57.1007814821146,"CR (pooled)"
"CACNB1",31.5834264856398,23.4816011700393,-8.10182531560049,"CR (pooled)"
"VTA1",22.2583260121836,30.8158279457154,8.55750193353184,"CR (pooled)"
"ACY1",44.7198243284005,41.8780874320253,-2.84173689637516,"CR (pooled)"
"CALD1",139.694234083722,64.6623846634328,-75.031849420289,"CR (pooled)"
"GGT5",62.284816160274,50.2727309558007,-12.0120852044733,"CR (pooled)"
"RPL35A",95.9543007994781,55.8329963955869,-40.1213044038912,"CR (pooled)"
"STUB1",35.2186614498116,28.8544772396492,-6.36418421016237,"CR (pooled)"
"METAP2",31.2228528104093,22.3784973230371,-8.84435548737221,"CR (pooled)"
"CARNS1",37.1266607066299,43.4428328443378,6.31617213770791,"CR (pooled)"
"BZW1",38.0394515205076,49.0678328570521,11.0283813365444,"CR (pooled)"
"CTSG",85.0392287147872,67.9673712281212,-17.071857486666,"CR (pooled)"
"MAPK12",43.9031839743861,30.0301492886881,-13.8730346856981,"CR (pooled)"
"MTX2",57.9447287417358,90.9840855427589,33.0393568010231,"CR (pooled)"
"GCLM",74.1090751948555,61.7480532800817,-12.3610219147738,"CR (pooled)"
"SYPL1",30.2821403436639,30.4743244848109,0.19218414114702,"CR (pooled)"
"FERMT2",42.0923801342764,25.8440597193645,-16.2483204149118,"CR (pooled)"
"MRRF",35.3268746471989,37.6318112539977,2.30493660679879,"CR (pooled)"
"HNRNPU",54.4724777118841,24.969593796834,-29.50288391505,"CR (pooled)"
"NIT1",45.0141594814114,25.0892709045903,-19.924888576821,"CR (pooled)"
"KLC1",52.3920210571748,27.9979209744616,-24.3941000827132,"CR (pooled)"
"COQ5",48.1593042980679,69.5933264884312,21.4340221903633,"CR (pooled)"
"RNF123",35.7513255719582,20.5685280015816,-15.1827975703765,"CR (pooled)"
"COPB2",60.5274447260491,50.3714163846587,-10.1560283413904,"CR (pooled)"
"SYNM",47.0812957549402,123.572371406357,76.4910756514163,"CR (pooled)"
"SEC23A",20.893225368053,39.788170599948,18.894945231895,"CR (pooled)"
"USO1",33.9483065711074,18.175446023699,-15.7728605474083,"CR (pooled)"
"SARS1",29.9073771351679,26.057704348996,-3.84967278617194,"CR (pooled)"
"GARS1",32.4232805779459,24.2868694118734,-8.13641116607246,"CR (pooled)"
"GMFG",97.1055611369731,121.043395999552,23.9378348625791,"CR (pooled)"
"ASPA",40.2455188149147,36.8999536131025,-3.3455652018122,"CR (pooled)"
"KRAS",49.6955533481671,52.0621974721282,2.36664412396109,"CR (pooled)"
"THAP4",83.0413691872688,55.2241619717669,-27.8172072155019,"CR (pooled)"
"NIF3L1",30.7968388663923,19.4169565070712,-11.3798823593211,"CR (pooled)"
"GRPEL1",67.7538822404103,48.6105036716245,-19.1433785687857,"CR (pooled)"
"RNF7",44.0308787499569,37.966635946828,-6.0642428031289,"CR (pooled)"
"RPS11",24.9029999785269,40.6952776049201,15.7922776263931,"CR (pooled)"
"RPL30",25.8119395619712,51.747236062061,25.9352965000898,"CR (pooled)"
"LIMS1",37.7366170132381,35.0958298477711,-2.6407871654669,"CR (pooled)"
"TLN2",84.5764821292264,34.0617892398273,-50.5146928893991,"CR (pooled)"
"PTRHD1",64.7974189915171,42.157656159355,-22.6397628321621,"CR (pooled)"
"FAHD1",47.676194770159,46.4549828249279,-1.22121194523103,"CR (pooled)"
"MCM3AP",91.0246488815829,61.9997481292289,-29.024900752354,"CR (pooled)"
"HSD17B12",41.8250627708656,40.4596967131876,-1.36536605767807,"CR (pooled)"
"HNRNPDL",29.4317305828661,30.5046396749621,1.07290909209597,"CR (pooled)"
"DHCR24",45.2620157594866,23.1392384636749,-22.1227772958118,"CR (pooled)"
"PPP5C",28.3779327301724,23.2206078914753,-5.15732483869711,"CR (pooled)"
"CNBP",50.1484564224427,30.1341516911405,-20.0143047313022,"CR (pooled)"
"ATP6V1E1",55.9025820044957,47.0709496416991,-8.83163236279666,"CR (pooled)"
"RTN3",89.3030794080422,98.8602240670024,9.55714465896023,"CR (pooled)"
"PUF60",40.6708320770721,43.7350224107746,3.0641903337025,"CR (pooled)"
"PICALM",95.9663478761535,57.6981364402606,-38.2682114358929,"CR (pooled)"
"COX19",32.4712544440267,25.6727575830198,-6.7984968610069,"CR (pooled)"
"VKORC1L1",40.586979597472,24.0951668826073,-16.4918127148647,"CR (pooled)"
"FAM136A",31.9816593543229,35.4087738065714,3.4271144522485,"CR (pooled)"
"VPS35",54.8210968966744,46.3250151039124,-8.49608179276193,"CR (pooled)"
"PRKAA1",40.2565335518386,35.1068244925797,-5.1497090592589,"CR (pooled)"
