uniprot_id,protein,gene,description,gene_symbol,CR6_T1,CR6_T2,CR7_T2,CR8_T1,CR8_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi
P31943,HNRH1_HUMAN,HNRNPH1,Heterogeneous nuclear ribonucleoprotein H,"=""""",19.7254481182503,20.0311092444143,19.4708182298424,19.2985196516977,19.831638616828702,19.9949989463914,19.7985447371533,19.8655382587372,19.9861737564178,19.8677328244288,19.8534865544722,19.8449599786122,20.0588498642853,20.2996500124507,19.7468308517503,19.746609760632,19.9364888738718,19.7064928946969,19.9687038110278,20.0074067560558,19.1617694832738,19.7975545533019,19.4352292730853,19.8442228762781,20.0588867257831,-0.0907842796126559,-0.478591682029963,0.297023122804651,19.8135065861496,-0.48213449279016,-4.64953335757516,0.633905425513417,0.996799643733751,0,0,0.9594601333569431,0
O43598,DNPH1_HUMAN,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,"=""""",19.4301945130626,NA,20.3506536414991,20.4598792511591,20.2324337206599,20.3045148438486,19.5095374908236,19.1486609815781,19.4053198754949,20.1340412232239,19.974194006919,19.4304494290399,20.068943524033,19.5462358369885,19.8967915110078,20.314522624893,19.6954547163215,19.3338048685094,19.4038540114532,20.0871333671601,18.8768905515062,19.9273171977767,19.8511213103895,18.7439657489317,19.5305057858315,-0.0104550372773566,-0.614393954217017,0.593483879662303,19.7356841680046,-0.0357293373784719,-4.66498927586753,0.971793747419605,0.996799643733751,0,0,0.9997009084402969,0
P62857,RS28_HUMAN,RPS28,40S ribosomal protein S28,"=""""",19.1746864008463,18.7668607006687,20.2499326095615,19.7168959997249,19.068543799894,19.4827017713468,20.0268378164867,19.9020631543533,20.2108876914629,19.3153519661825,19.1568503936958,19.354259947242902,19.5597688810603,18.7331991896112,20.0706856955429,20.2887840540007,20.020008014299,19.319270313841,19.9870842144108,NA,19.813116973868,19.5067387269349,19.6999303678027,19.7244161883917,19.7795090429155,-0.0119812600833207,-0.617868697139273,0.593906176972632,19.6220159964227,-0.0408134154815775,-4.65738884798233,0.967782336991084,0.996799643733751,0,0,0.9996077137549398,0
P00966,ASSY_HUMAN,ASS1,Argininosuccinate synthase,"=""""",19.1291102560663,18.2298964196387,20.0159216585408,19.0590580176237,19.2108282840609,19.0473760483797,19.7811197011239,19.6617221579599,20.3526478727627,18.6164939158065,18.7682974877028,19.0426873635917,18.5295921126678,19.6981057904386,19.4480718709078,18.352158694021,18.5019946337146,19.8997110588191,18.9511489566913,20.562717004679,20.3879733137013,18.9082496165103,19.7536519922484,19.7319606464331,19.5802008923227,-0.279312994713365,-1.01008616784114,0.451460178414413,19.3288278306565,-0.787194753560131,-4.62401540362854,0.438568742315615,0.996799643733751,0,0,0.7943583611118193,0
Q04446,GLGB_HUMAN,GBE1,"1,4-alpha-glucan-branching enzyme","=""""",20.2136292813547,20.3309033107609,19.6042513573854,19.6089066556256,19.6935195422814,19.26001932118,19.5135344425956,19.7499763671284,19.7917225552084,19.4352180319976,19.7927950132347,19.9317358008202,20.1008184797431,19.6150964868409,19.6535422942808,20.0468530764589,19.6402857381838,19.4857595518201,19.830203032776,19.3068761876008,19.9318172993961,19.5930584437509,19.6652073535333,20.3741478491426,19.6612423334957,0.0316190337139481,-0.350483416714193,0.413721484142089,19.7532447922638,0.170428576461217,-4.6632336343108,0.866045104593272,0.996799643733751,0,0,0.9954629284519624,0
P29972,AQP1_HUMAN,AQP1,Aquaporin-1,"=""""",19.11331343084,19.5004536533759,18.8090264357171,17.9721329351465,18.2956551493642,19.2916104612168,17.6521914209285,18.8175433804778,19.9796129990918,19.0246038923578,19.0646723259891,18.2050287431304,20.0694217360911,20.9864771818043,19.0730422978891,19.7176351274411,18.4725457904294,19.0580243476996,20.0418795613237,20.0995808821912,19.0724089797228,18.8325359050781,19.2204727839567,17.8959861451339,20.7145197067202,-0.421254846659512,-1.44023769890701,0.597728005587983,19.1592150109247,-0.851435356518885,-4.61720268671852,0.402611268163143,0.996799643733751,0,0,0.6816419044917141,0
Q9H9P8,L2HDH_HUMAN,L2HGDH,"L-2-hydroxyglutarate dehydrogenase, mitochondrial","=""""",19.9411480689551,19.9497719443583,19.9716361714225,20.6454162204163,21.311321270803,19.1513667759272,18.4429688465482,18.3748579476989,17.9130956609736,19.3596719706871,19.5335911101611,19.6226087668106,20.1447349131762,19.2281477953494,19.1466681505721,18.6534254452925,18.7295287219932,19.7672964280587,18.4384340388739,19.7523030734033,19.6127826698836,20.2498707405898,20.4910016970482,19.9361239552327,20.0866193540687,0.193973528933771,-0.6694197391209,1.05736679698844,19.5381756695322,0.462708475375725,-4.65076111876873,0.647576337041168,0.996799643733751,0,0,0.9191691583602681,0
P41567,EIF1_HUMAN,EIF1,Eukaryotic translation initiation factor 1,"=""""",19.8461875307312,19.653985850344,20.0577562227877,19.9298026037007,20.2041962791458,20.0886171445897,20.2896921430916,19.8027029793448,19.5626204843962,19.8952186734559,19.5894974409859,20.090439065001,19.0698901044379,18.6081751937979,19.9059118337298,19.7170630625054,20.1312751719935,19.9192017136576,19.7996733082573,19.7390440382873,19.2808148827497,19.8678230954053,19.7296969346348,19.9262949408779,20.120109999397,-0.140999566368414,-0.628979069397042,0.346979936660213,19.7930276278922,-0.595099852067906,-4.64143539306719,0.557126425630138,0.996799643733751,0,0,0.9208302761349341,0
Q15370,ELOB_HUMAN,ELOB,Elongin-B,"=""""",19.7535237542583,19.5417856788195,20.1016977843008,19.7523178632936,19.9177193182182,19.8456010862855,20.0836502596251,19.8565276418996,19.5581920452302,19.4740778209575,19.7692412688022,19.950310227646,19.7434133275659,19.191523324685,20.0984651525506,19.9026743427546,19.8867446005876,19.5335878169718,19.2944758890652,18.8915736807452,19.9054715869814,19.783615634819,19.9718600991981,20.0281774588054,18.9453180964296,0.249885178413347,-0.200886391145879,0.700656747972574,19.7112618304198,1.14171478724189,-4.58067113804765,0.264392502092909,0.996799643733751,0,0,0.717180746568572,0
P16298,PP2BB_HUMAN,PPP3CB,Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform,"=""""",20.0705029554863,19.6406402227971,19.8116403795828,20.4125684569017,19.4268156307014,20.2246279820656,20.2462808654364,20.0267692895499,18.7691460447756,20.5092542485954,19.8427744538444,20.1562812834668,19.1998334172431,19.2114584879765,19.8516299655954,20.0696403246118,19.8494604789385,19.9230576103114,19.1430990734408,19.9376839349581,19.6125654734222,19.7705419805315,19.3691490927356,19.8913925780668,19.3856685660775,0.0588485109766985,-0.471681690288277,0.589378712241674,19.7740993118845,0.228454129316124,-4.66166421879384,0.821151907951013,0.996799643733751,0,0,0.9884710418128864,0
O00505,IMA4_HUMAN,KPNA3,Importin subunit alpha-4,"=""""",20.2022050034192,20.0154247440255,19.9228083216456,20.1142166140692,20.7356929224242,19.7676489382846,19.6668167454269,19.2879951965028,18.5532731461973,19.7406116787656,20.4942688661682,19.9261039323201,20.2522422506211,18.7281210925789,19.2989843329057,19.6323809440724,19.787646206223,20.0475350888033,19.0207761069274,19.2123630645548,19.7474511320975,19.8684790178676,19.625500787772,19.9106346868028,19.4397366557984,0.22463513273302,-0.370596428180169,0.81986669364621,19.719956699051,0.777258312681695,-4.62502590571454,0.44430077555002,0.996799643733751,0,0,0.8334045979347907,0
Q13630,FCL_HUMAN,TSTA3,GDP-L-fucose synthase,"=""""",18.1338437625156,18.1420737925113,19.1812356158755,18.0573049344352,18.2906396897879,17.5869808593148,18.6780166278849,19.4535765421214,19.7999123109651,19.0615820217213,18.3814532923794,18.2235672984063,20.8385650393873,21.3924781482771,20.3220343443777,20.4443977472374,19.2091890119922,19.3295413827677,21.0707343704796,20.986144276725,19.073336409088,18.703865933707,18.7950112422418,17.1215765428969,20.3703604313897,-0.28284642625762,-1.66691839343739,1.10122554092215,19.2258968651395,-0.420887152229293,-4.65323804500892,0.677434380755978,0.996799643733751,0,0,0.8956975814779955,0
P16989,YBOX3_HUMAN,YBX3,Y-box-binding protein 3,"=""""",20.8886785026386,20.6740749604697,19.3133606159281,20.0856938943055,19.7607043810311,19.4457908711917,19.8140287905063,19.8781670569408,18.2874396747717,19.8382440758826,19.9642550842371,20.2393850006073,19.9491572776501,19.1816957701873,19.6376228717501,19.2859173441051,19.7047307314123,19.6964613978069,19.3053984321513,19.9981430436931,19.6070021511439,20.0762399485595,20.1586937537628,19.9814173774672,19.0378084472783,-0.0596420737348069,-0.680773771158168,0.561489623688554,19.7524044582191,-0.197761928441453,-4.66255090116689,0.844830822747957,0.996799643733751,0,0,0.9899936205534697,0
Q15084,PDIA6_HUMAN,PDIA6,Protein disulfide-isomerase A6,"=""""",19.1348659057193,19.1456283956885,19.7702628587341,18.9361145656742,19.0344878227475,20.0193058745482,19.7267289707098,19.8210091691633,20.5567856845324,19.4300940369566,19.7466140587756,19.2755767633538,19.2782561588467,20.0772803506117,19.4191092760085,19.2431712856771,19.7770135363666,19.5568009051279,20.0201784086301,19.5234159584857,19.7928668910587,19.0425378000749,19.0950656759737,18.978226459986,20.0037036839921,-0.225341171666781,-0.732827739555494,0.282145396221933,19.5362040198977,-0.914512491393221,-4.61005023239705,0.369185751856035,0.996799643733751,0,0,0.7988816871223448,0
Q9HDC9,APMAP_HUMAN,APMAP,Adipocyte plasma membrane-associated protein,"=""""",18.6926731087556,19.3708336011883,19.0312622313035,18.5130347455853,18.2323694007088,18.9649253483771,19.2045868365166,19.9304930748351,21.0616161442246,18.8686128050534,19.4291758103021,17.9683375919826,19.1503019440583,21.0456966394899,19.628758723315,19.9430516733811,19.5374628013176,19.525087673183,20.4102967228145,18.9453509456113,19.1568469467704,18.4250454539753,18.5830011941113,18.7666620578966,19.9698572511634,0.216979829010111,-0.695310079743518,1.12926973776374,19.2942136290368,0.489846644376725,-4.64903241532329,0.628514249059096,0.996799643733751,0,0,0.9041457619880131,0
Q07020,RL18_HUMAN,RPL18,60S ribosomal protein L18,"=""""",19.4299245489764,20.1007106767728,19.3654636529551,19.4216173599644,19.3298923956376,19.0857612021595,19.930916520562,20.0113634356388,20.2916076274455,19.8403053209896,19.7398086095653,19.5728745519926,19.7863383444319,19.9040103774383,19.8364546197474,19.6096181260108,20.3137156885076,19.4454936594308,20.0877663199921,18.9321155418587,20.0166471809363,19.7119905041549,19.3272950583037,19.2447275197514,19.6149159190205,0.0126676103858756,-0.476708185330193,0.502043406101945,19.6780533904898,0.0533121082892683,-4.66501370358676,0.957907037512611,0.996799643733751,0,0,0.9994553835516384,0
P04216,THY1_HUMAN,THY1,Thy-1 membrane glycoprotein,"=""""",17.1331505607539,19.3614157967063,19.0218880513629,17.9241755827147,18.6403045735066,19.6438587614346,17.9346896684947,19.6942516688378,21.1777239447206,17.8924622849083,19.7797844520742,NA,18.956247448018,19.1851781159797,19.598692646637,19.2151965602789,20.0972074089396,18.5532091906295,21.5150870636629,17.5795488951263,20.1054529893669,17.056592307761,NA,NA,20.2454939950766,-0.0452424546417873,-1.33122983832426,1.24074492904068,19.1050732712269,-0.0729619540840655,-4.65379640926124,0.942495816760782,0.996799643733751,0,0,0.9973241564684624,0
Q15121,PEA15_HUMAN,PEA15,Astrocytic phosphoprotein PEA-15,"=""""",18.6898695267551,NA,18.8641455485664,18.4854038349844,20.3477696234783,19.2994906486217,18.764739982851,18.5290867053701,20.8183507975905,NA,19.4603997672813,17.9364319162561,19.6375940339033,20.182245783046,18.4522369080989,18.693017773664,19.1249662167873,19.5144016214678,19.654672067996,17.8349150853983,18.6631533656874,18.175070312843,18.369814066259,18.6660197211946,20.1904833131843,0.116392660940182,-0.922435700507626,1.15522102238799,19.0588816791863,0.231779395892889,-4.65385574889918,0.818759496800754,0.996799643733751,0,0,0.9769943148084246,0
Q9Y5L4,TIM13_HUMAN,TIMM13,Mitochondrial import inner membrane translocase subunit Tim13,"=""""",19.7845017239112,19.4376767005885,20.2728724132441,21.0173133241304,21.392647548222,19.9483541186495,19.681316662848,19.6974287900271,18.9967709635812,19.0297883461623,19.0767774900448,19.6947734911689,19.2697168078925,NA,18.7111376559307,19.4067750282846,19.5693806797124,19.3276426257666,18.4995302949197,19.2695991662874,19.0341977172486,20.605906684191,19.7882965752385,19.7783150837183,19.5176203334172,0.501134424443361,-0.242369808018091,1.24463865690481,19.6170141760494,1.39111548157888,-4.54508346418631,0.176955758877971,0.996799643733751,0,0,0.41983545302191344,0
Q9NQR4,NIT2_HUMAN,NIT2,Omega-amidase NIT2,"=""""",19.5393470062005,19.2011180921002,19.8574042807638,20.33964990569,20.3997826618337,20.1112380139468,19.8571588448287,19.5158592825363,19.8166535278426,19.5386261088312,19.3481614927629,20.0264837905278,19.3514142703838,19.3490663440741,19.5262436958489,19.5344006003227,19.4793577216201,19.776693650306,19.544941821515,19.9841945593653,20.1048324273191,19.9857654091716,19.9819454842975,20.0678465271024,19.4924806095799,0.0625122995553156,-0.332425954681513,0.457450553792144,19.7492266451508,0.325994233984917,-4.65800770756322,0.747142299616602,0.996799643733751,0,0,0.9819427110425214,0
Q6IAN0,DRS7B_HUMAN,DHRS7B,Dehydrogenase/reductase SDR family member 7B,"=""""",19.414414401388,20.2081375303343,19.4286591442507,19.4867448577498,19.2370309322314,20.1292541664632,20.0376837397726,19.9481040676576,18.5450273451122,19.637228631498,19.1066234096122,19.614159726111,19.7915874569739,19.4204781172303,20.0071323808516,19.7992366605507,19.540176974515,19.1856180976022,NA,19.773494892668,19.0024448659243,20.1415750363022,19.4793179504976,20.0383925086549,17.9317800175977,0.43335839343268,-0.192629360515059,1.05934614738042,19.5376792879812,1.42880765214159,-4.53638732470552,0.165948590344472,0.996799643733751,0,0,0.459165234733563,0
O95336,6PGL_HUMAN,PGLS,6-phosphogluconolactonase,"=""""",19.0735155332263,19.4230775616878,19.0265684941086,18.9100113836006,18.8116216344443,18.9716461804993,19.4111198017784,19.2937556097302,19.6460362868411,18.9588578168539,19.3397993516976,18.5285946492714,18.7216084739836,20.0091285888717,19.4936650497095,19.8777052832851,19.1278300726303,19.1803748463613,20.2059365154661,19.7321260786391,19.6185082148704,18.6519772522894,19.1607536906157,18.778050027082,19.5521553122236,0.0589039849100317,-0.488879995986803,0.606687965806867,19.2601769483907,0.221466985380261,-4.66187722153457,0.82652815292964,0.996799643733751,0,0,0.9888402731902626,0
O00487,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14,"=""""",19.5483639076533,19.8050539800205,19.752079412485,19.3083834795076,18.9796898576613,18.9876146032014,19.2722782040553,19.666794600461,19.604848893234,19.6179797479548,19.141637535994,19.7185261807505,19.7741986913885,19.747280388173,20.1263426236253,20.1317252538973,19.6769955763549,19.3663201545587,19.9543144402439,20.1711686063519,19.10045847832,19.5805320641428,19.7835685264381,19.4958494945972,19.3171948103357,-0.216506667122594,-0.671839318672434,0.238825984427245,19.585167980456202,-0.97930083750513,-4.60223836931351,0.336815301519043,0.996799643733751,0,0,0.7900911126140543,0
Q96MF6,CQ10A_HUMAN,COQ10A,"Coenzyme Q-binding protein COQ10 homolog A, mitochondrial","=""""",19.6830969352296,19.6125588390322,20.6231807943339,20.8850537049217,21.1956565997885,19.1311161084912,18.4157758669065,18.527792309178,17.2021352726399,19.8484503193255,19.2266767025888,19.6571905614026,19.9491981733794,18.7003731396695,19.1387386253101,19.0666315709737,19.384842043321,19.6922067757076,18.4544168907095,20.3245712689134,19.2738637649732,20.3031426501403,20.1232589111991,19.436071109787,20.2689160415765,0.0269228525057059,-0.966882911175591,1.020728616187,19.52499659918,0.0557947333637133,-4.66499528493012,0.955948930149231,0.996799643733751,0,0,0.9987878395480988,0
Q15642,CIP4_HUMAN,TRIP10,Cdc42-interacting protein 4,"=""""",20.3287100132306,19.8591811812814,20.1433924207257,19.6716807797843,19.9284709532521,19.7076398403449,19.79164007444,19.5681180000868,19.3924146318255,19.7057626570202,19.6212901031921,19.6377204070957,19.2320039203838,NA,19.7528553576852,19.7477006981787,19.7815417844981,19.4964852273228,19.6053850833556,19.5598412061234,19.7626937717804,19.7232860637244,19.9078836428545,19.8739211289888,19.3940890891681,-0.029336042981086,-0.386747658235998,0.328075572273826,19.7164045015143,-0.169404625078993,-4.65951882759813,0.866898416269415,0.996799643733751,0,0,0.9958185975183883,0
Q9BXI3,5NT1A_HUMAN,NT5C1A,Cytosolic 5'-nucleotidase 1A,"=""""",20.737038253083,20.4668151438515,19.1808098656693,19.0181395811015,18.9928625072381,20.1316476861829,19.7890224294157,19.2818086999178,NA,19.3255623501573,19.4484049219134,20.2576104980374,20.0604313630432,19.1585000468148,19.6576855727751,19.5519729555591,19.2498060786394,19.6128323176141,18.8691100046219,18.7170881047206,19.0903737017011,19.4300421682775,19.1154518337062,20.599007527196,18.4958569480789,-0.00858343297093356,-0.730107104413703,0.712940238471836,19.5099116899715,-0.0245529018891064,-4.65718952414723,0.980614632060154,0.996799643733751,0,0,0.9998319871636884,0
Q15366,PCBP2_HUMAN,PCBP2,Poly(rC)-binding protein 2,"=""""",19.5756328796565,18.5040467513735,19.4093377200667,19.4566102029236,19.4913101893578,20.0143266078039,20.0879623729144,19.6569398292565,20.1047844959286,19.8620129573208,19.3171110463771,19.8158455740185,19.9539979836416,19.0576777823243,19.7137242334324,19.375854176976,19.9413904623172,19.5850743899348,20.0593234756778,19.1403904570284,20.5190525137544,19.6846355832146,19.5550079551809,19.3814540180942,19.7541091254382,-0.165027797873488,-0.723465601938732,0.393410006191756,19.6407045113605,-0.608633621476147,-4.640356809024,0.548259067288779,0.996799643733751,0,0,0.9055770447127062,0
Q14011,CIRBP_HUMAN,CIRBP,Cold-inducible RNA-binding protein,"=""""",19.9630051135065,19.8264641735422,19.3666664559794,18.7405443686983,19.4045568721756,19.288129673722,19.7903865203806,19.6603621325014,19.6050578737741,18.9519418776513,19.2730491496228,19.2875315676118,19.7525374631312,19.8952812343954,20.1321542322976,19.4757901384514,19.851377323519,19.1741091553047,19.6419830825056,19.0475858548964,19.265230441903,19.9238884614497,19.7787821805921,20.0382650193708,19.1959665134053,0.210768945001455,-0.228743550935494,0.650281440938404,19.5332258752155,0.987663581566501,-4.60119633812769,0.332782274789412,0.996799643733751,0,0,0.7930237728173677,0
Q02221,CX6A2_HUMAN,COX6A2,"Cytochrome c oxidase subunit 6A2, mitochondrial","=""""",19.3853661415549,21.0930491613061,20.9261266178912,21.6506764314776,20.23729480117,16.8824831056212,17.4093853145011,18.7300581579109,17.4038575783125,20.2833158805838,NA,20.4540493918885,20.2107141568834,NA,18.8824713619847,NA,17.0192813693685,17.9217108841571,17.8685720656356,21.1632611498686,19.7157270179633,19.4815966628695,20.2122203010835,NA,19.0859810001098,-0.88036903648926,-2.59602715021622,0.835289077237703,19.3341523120068,-1.06714154765099,-4.59101546489897,0.298025398511467,0.996799643733751,0,0,0.3444679848092511,0
P67936,TPM4_HUMAN,TPM4,Tropomyosin alpha-4 chain,"=""""",18.7561193390996,19.0937821897205,18.5595458155173,18.068038344304,18.9236179403603,19.9470621904269,18.5394861609782,19.4130139995945,21.3378384916568,18.4524132700563,19.4864523234412,18.0954043886847,19.3134986231594,20.0088679368368,18.667383967443,19.5297540533124,19.9398623103156,19.4686867049043,21.2756335111307,19.2227419321312,19.5692142851832,18.4180274116747,18.6649491287277,18.178260999956,20.7984922860581,-0.27316806655956,-1.31067586024274,0.764339727123617,19.2691259041869,-0.542265789733796,-4.64542512792161,0.592437563946558,0.996799643733751,0,0,0.8667487324458668,0
O00217,NDUS8_HUMAN,NDUFS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial","=""""",19.7228236158425,20.0269412550454,19.5227133190661,20.6462643486215,20.3966393954479,18.8277148865341,17.7070866369384,18.7654265733425,17.9048578701855,20.0109888799017,19.5978800292398,20.058248464431,20.1181653702967,19.186051795974,19.6350775243252,19.0826999693061,19.3065205635145,19.6599890532693,18.8424489961618,20.2017458695387,19.6124871442439,20.5275366736534,20.3084672515424,18.9748176589504,20.5133448632575,-0.247711748859732,-1.10566137579318,0.610237878073714,19.5662775203452,-0.594645944612442,-4.64147116941629,0.557425107138896,0.996799643733751,0,0,0.8652217345469957,0
Q9NVS9,PNPO_HUMAN,PNPO,Pyridoxine-5'-phosphate oxidase,"=""""",19.8062045613273,18.9059474021056,18.8290884681784,19.6062359426524,19.6215539708088,19.8962351931375,20.1100963110393,19.2592458144231,18.9236221126245,20.0567377730927,19.4270502820739,18.8731646279839,19.0016051432806,20.2031475086559,19.7695525643364,19.646301652516,19.3836285168048,19.7723558044522,18.7911636884046,20.1482172911831,19.6945301476119,20.501810336507,20.127565649061,20.2925442539184,18.9223392842329,0.507708997288756,0.00440764369454816,1.01101035088296,19.5827977720165,2.07759268264426,-4.41242433342257,0.0481729089425843,0.996799643733751,1,0,0.21441105166568383,0
Q9BXK5,B2L13_HUMAN,BCL2L13,Bcl-2-like protein 13,"=""""",20.2104439116087,19.6507341200962,19.8967966854607,20.1916089358591,20.3130742033321,19.4286412117247,19.4315099304821,19.1787003639069,18.3476843479358,19.5148413164717,19.363548121416,19.8010441155747,20.0580344507551,19.4062333370235,19.2421302272576,19.2707541617322,19.4313341033186,19.2643736986945,18.6847269461756,19.598210485857,19.5571524633807,20.2133372436573,20.138275912905,19.8744562646411,19.441454872714,0.154283765683093,-0.400471176524784,0.70903870789097,19.5803640572792,0.572786397831477,-4.64316342209835,0.571906338548843,0.996799643733751,0,0,0.9174009241139051,0
Q13310,PABP4_HUMAN,PABPC4,Polyadenylate-binding protein 4,"=""""",19.8323178131996,19.9274067927721,19.8453883193516,19.5912931147067,20.0762430278613,19.9701701846663,19.6532825858374,19.6055765077811,18.7362689439291,19.9200142853011,19.8393298383339,19.996517165442,19.3359787154164,18.8447573400865,19.6436122529884,19.1074138190951,19.4990747472558,19.5887205604034,18.9053040863522,19.6209712465108,19.7334020689598,19.6279012345631,19.7003216167067,19.9725588323418,18.8903964423036,-0.0944569702884088,-0.605707418743662,0.416793478166845,19.5785688616866,-0.380516904537102,-4.65541221043223,0.706776360160992,0.996799643733751,0,0,0.9677510156335981,0
P46019,KPB2_HUMAN,PHKA2,"Phosphorylase b kinase regulatory subunit alpha, liver isoform","=""""",19.042670471452,NA,20.0192792677534,20.7833066217913,19.5808152410872,18.9920188869623,18.5411964755929,19.5817311115409,18.3129106370104,20.0208355873287,20.18186455665,20.3552355597631,20.2369444179167,16.7671760727473,20.2506934980203,19.3739781259932,19.8898752131374,19.3884787969225,19.3901918898084,18.761951002309,19.8603219573981,20.1117897909407,19.1557938509091,18.2937462409137,18.20383294608,-0.213259406607971,-1.33295198157208,0.906433168356135,19.3790265925012,-0.39309886546485,-4.65463061136394,0.697717178345208,0.996799643733751,0,0,0.92611126090377,0
P12429,ANXA3_HUMAN,ANXA3,Annexin A3,"=""""",19.6398522731417,19.0899437119895,19.3805008283761,20.661358068155,20.4351149175092,19.2888552155832,19.7601003896139,18.9645067177127,20.5103097953943,19.6257721889501,19.4102454285887,19.4928865111247,19.9894914739914,19.861125708613798,18.8769907372019,19.3369066126057,18.8344445281794,19.7104929340921,18.492151231778,20.3325105308333,19.3359062595017,19.9271176706389,20.0709886317979,19.8609612877687,20.4746662699673,-0.0878045014016031,-0.701627439450953,0.526018436647747,19.6545279969244,-0.2946098840365,-4.65932290190844,0.770724859824081,0.996799643733751,0,0,0.9773930698197015,0
Q8WW22,DNJA4_HUMAN,DNAJA4,DnaJ homolog subfamily A member 4,"=""""",19.377828234996,19.907827409152,20.2119228596014,19.2444669780626,20.0333684322841,19.7558953367052,19.6629284859151,19.7090443028718,18.6568557935992,19.8805430309107,19.6149894034004,19.824826128636,19.717158963654,18.1015924476096,19.1666971689125,19.4256693984507,19.7148162018192,19.7311335311067,18.7961486396818,19.5141500047333,19.988724554035,19.9235358263886,20.1327959263702,20.4850292906454,19.2129484606466,0.0665621102985803,-0.570537585041108,0.703661805638269,19.5916358724075,0.215175752647679,-4.66206339020571,0.831376331496023,0.996799643733751,0,0,0.9877830345456172,0
P05165,PCCA_HUMAN,PCCA,"Propionyl-CoA carboxylase alpha chain, mitochondrial","=""""",19.3383777337621,NA,19.504202056326,20.6182207658908,20.7959242234813,19.5638710848416,18.7978542128466,19.3778608211823,19.5285044167604,19.1401366444971,19.2652381932187,19.418967108189,19.7684903153118,18.3830272368343,18.8798310254814,18.9839550311163,NA,19.4815301304074,18.9417708117805,19.4391916672107,19.435299942664,20.3454745281681,20.3656358591143,19.089903301265,19.2517758316721,0.0218505004980081,-0.618586684988856,0.662287685984872,19.4658714322618,0.0705793860798866,-4.66472522448212,0.944342733965843,0.996799643733751,0,0,0.9987494893084152,0
Q01105,SET_HUMAN,SET,Protein SET,"=""""",19.4183135316681,19.2224725799937,19.1210176747853,18.9148954470443,19.5025753795994,19.7090893120269,19.7069827174306,19.5628513774524,20.4514368672605,19.4052861696779,19.6249967951911,19.3734804880318,19.7015842521788,18.5120033323047,19.7424017773099,19.6179142282367,19.855265866119,19.5337544209072,20.5699875491612,19.6497470851448,20.9189436037584,19.3539656135174,19.2161982126121,19.7307688200646,19.8633114793889,-0.278255746916138,-0.876223950493871,0.319712456661596,19.6111697832346,-0.95838431416916,-4.60481114297574,0.347047982967986,0.996799643733751,0,0,0.7449219027080922,0
Q93100,KPBB_HUMAN,PHKB,Phosphorylase b kinase regulatory subunit beta,"=""""",20.178674148273,20.3544281061739,19.4198748257799,20.2856724569369,20.4077663790725,19.3683698036182,17.6374456316823,19.3868630013214,18.1634364465951,19.4885595049004,19.7435940019724,20.257835170562,20.3438916586627,19.504271768563,19.9645920715748,18.8082119192092,19.4478913068462,19.494708850875,18.6912623357698,19.1345505962007,19.3796000302363,19.8602276894579,19.7531004734028,19.5522551737537,18.9606479395894,-0.0850927255595586,-0.866006833692143,0.695821382573026,19.5035092516412,-0.224420647602833,-4.66178798041967,0.82425439363049,0.996799643733751,0,0,0.983688116161475,0
Q9BT78,CSN4_HUMAN,COPS4,COP9 signalosome complex subunit 4,"=""""",19.8752299399504,19.5289289719331,19.7104475607723,19.4832591041424,19.802026356449,19.3119469455555,19.6292523555782,19.5240892714281,19.3279791788244,19.8582130490395,19.6192664992589,19.8855232263169,20.0123891468128,20.3474655211608,19.7504486333144,19.8001973968059,19.096982171932,19.7067456509445,20.0098816648188,20.3221164201155,19.4823723803416,19.7193727376512,19.6356625643838,19.7404997563153,19.979713774698,-0.117055295099703,-0.519830069200996,0.285719479001589,19.7264004111417,-0.598552772909508,-4.64116239196189,0.554857035524594,0.996799643733751,0,0,0.9333725897150662,0
P48637,GSHB_HUMAN,GSS,Glutathione synthetase,"=""""",19.3618498398127,19.1493256706905,20.019221639868,19.4528064505606,19.2596951523422,19.5742275632125,19.8710357196324,19.668368129803,19.9265857505941,19.441726090827,19.1789037959864,19.5796636638569,19.9210229332394,20.7807817507175,19.7572664347694,20.0293306515265,19.1522021784013,19.7223745465507,20.3266338386562,20.1149728076989,19.2188307513604,19.1509191028408,19.3396604242738,19.2016112474999,19.5828962562317,0.0186904543628899,-0.516964664644251,0.55434557337003,19.6312764956381,0.0718634801744956,-4.66485581265109,0.943282486338408,0.996799643733751,0,0,0.9989092693706989,0
