uniprot_id,protein,gene,description,gene_symbol,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi
Q9Y5L4,TIM13_HUMAN,TIMM13,Mitochondrial import inner membrane translocase subunit Tim13,"=""""",19.780293823086,19.3997576125484,17.927782647422,20.2612240024721,21.0253256365483,21.4016075980268,17.8011284843107,19.9307840433326,19.6878377520941,19.668414247005,18.8075568441558,19.0087914013738,19.0544660314909,19.6761064050825,19.2395404433335,NA,18.6791373836503,18.4962639557949,19.3506179419043,19.528213376499,19.2896285365847,18.3868151306614,19.2343661477013,19.0170073888283,20.5933445514112,19.7871853120407,19.7547704477696,19.4209451301343,19.4940124611392,19.3020472689554,20.0297275469329,20.390738069281,19.7856246641853,20.0447841663361,20.2845641508299,19.905896591077,20.0927162092914,19.7737022933459,-0.475650333160882,-1.04880776338313,0.0975070970613682,19.5489925863956,-1.682771457651,-4.9937286658248,0.101030179858387,0.22237721489853499,0,0,0.3360987106878662,0
Q9NQR4,NIT2_HUMAN,NIT2,Omega-amidase NIT2,"=""""",19.5312335665456,19.1592984110431,18.4175704807358,19.8399064317668,20.3429770940076,20.4058338648701,19.5308568227152,20.0907845663708,19.8643658251398,19.4871110738883,19.6392813857704,19.5127758352705,19.3215382363027,20.0053325575976,19.3173288961411,19.2672158866632,19.4926479980083,19.8960513213989,19.4769465548719,19.4383363561446,19.735760371204,19.4375183569497,19.9428320987639,20.0864098011191,19.9691603012576,19.976715185653,20.0429432943966,19.3967797692559,20.3093983385477,19.5122242468505,19.9555487112119,19.8525045664618,19.7397712484076,19.6329327279115,19.7840362713502,19.8427508969879,20.2866659232248,19.7622762650284,-0.178881048017061,-0.507944603380706,0.150182507346584,19.7185163563114,-1.10126685299649,-5.77220161127213,0.277858328184176,0.43198462830092,0,0,0.7952625843777906,0
Q6IAN0,DRS7B_HUMAN,DHRS7B,Dehydrogenase/reductase SDR family member 7B,"=""""",19.4078161207294,20.1672197367264,NA,19.4133480737224,19.4922828120424,19.245052056913,NA,20.1103068566509,20.0449170401465,19.919670414274,18.364234579768,19.6132732025141,19.0819905389299,19.5939412188074,19.759066881234,19.3386753215976,19.9746632266123,17.8423311020497,19.7423001106398,19.4992547234543,19.1465170232253,NA,19.7341025552726,18.9846996584514,20.1267536269208,19.4756654568431,20.014415619398,17.8362223360597,20.3327959751259,19.9334718209902,19.9873011917011,20.6151287298342,20.4141074208149,20.0791249082173,20.1770399999546,20.7418784845075,20.0096691171051,19.8369186273342,-0.829385053981536,-1.28134016238408,-0.377429945578987,19.6587473305305,-3.7286412805552702,-0.559754557487373,6.9567379275492e-4,0.00925515189477274,-1,-1,0.002405129326268179,-1
P35580,MYH10_HUMAN,MYH10,Myosin-10,"=""""",NA,NA,18.9543080660988,18.4655879659694,18.2530696701137,17.9323938893172,19.9093716903536,19.161985790294,18.3971470093256,19.5788774907882,20.3340586335476,NA,19.0190989201239,NA,19.0498890834378,19.0949755176152,19.0907215450013,20.433732636949,19.5372480833226,19.530549326164,18.7324071518693,20.0289673320328,18.9062697802326,19.2714410945537,NA,NA,NA,20.0913761845236,NA,NA,NA,NA,NA,NA,NA,NA,17.5988638968914,NA,1.65460910848537,0.288018697769122,3.02119951920163,19.1532882162966,2.51657381215219,-3.12855291631735,0.0199689663015464,0.076204866646789,1,1,0.0015408234103879508,1
O95336,6PGL_HUMAN,PGLS,6-phosphogluconolactonase,"=""""",19.0628854630206,19.379638003912,19.7636280687421,19.0188253893649,18.9196444087277,18.8298821428516,19.7612263666492,18.9676896712086,19.4273544797761,19.2754911261861,19.4908311542471,18.947026976179,19.327787616466,18.5070642704367,18.6901279057176,19.948967460671,19.4731221321825,19.9237025483242,19.8251025850729,19.0956748802962,19.158114737498,20.1090931969184,19.6941082481535,19.6094168397075,18.6363442173285,19.1576973959834,18.7573351361807,19.4681485223797,19.0801182840972,19.2263832021566,18.8573844131078,18.1671699477115,18.3215608133462,18.1662573972604,18.4930444631925,18.1284138926333,18.3761549858042,18.7041877137585,0.743026489769985,0.370961510189186,1.11509146935078,19.0985948962434,4.04569860415839,0.355805783257205,2.5324371969773e-4,0.00448390350758923,1,1,0.0021268358525781046,1
O00487,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14,"=""""",19.5408242316041,19.7611343108912,19.1339473044473,19.7358186452714,19.3137956897288,18.9893646562661,19.5446078015945,18.9708716680986,19.2814868454102,19.6415880959336,19.4332204249964,19.5945318619874,19.1188243805265,19.6973165520532,19.7414255808535,19.668757495037,20.096316674712,19.6252019570607,20.075029870432,19.638642270499,19.330543451387,19.8490184995965,20.1300624688343,19.0839845366083,19.5643659041158,19.7787047748222,19.4727348772019,19.2243369001374,19.9080458102624,19.6962602069732,19.6222585740852,19.7958665486331,19.5316176929506,19.5799368651513,19.8340271714186,19.3789671964689,19.2888896811499,19.8658760629301,-0.103129049830343,-0.385601934876139,0.179343835215452,19.5667948300034,-0.73962617715974,-6.09625716559962,0.464170966487848,0.60808176728434,0,0,0.9238996785071127,0
Q96MF6,CQ10A_HUMAN,COQ10A,"Coenzyme Q-binding protein COQ10 homolog A, mitochondrial","=""""",19.6762685517267,19.5690117353453,NA,20.6081416764029,20.891916807617,21.206596591825,NA,19.1159465946023,18.425628487438,18.5035093577478,17.0302840051898,19.8264080060281,19.2054915670921,19.6364684403374,19.9172152194146,18.6224702125735,19.1098108950265,NA,19.0103537902875,19.3471525641713,19.6583076225816,18.3487058804978,20.2844600853542,19.2581453744934,20.287735675967,20.1192159620162,19.4137249541593,20.1768433298503,18.4579584002247,19.6235851388478,19.5340689514364,20.1178738745313,19.9810224884968,19.849015183840802,20.3998645765532,19.3003961864464,18.9258478686304,19.7451065591496,-0.182056224567805,-0.877913930483611,0.513801481348,19.5195586461687,-0.531587535710377,-6.18863146505891,0.598449470569761,0.713157436256421,0,0,0.9107652798816502,0
Q15642,CIP4_HUMAN,TRIP10,Cdc42-interacting protein 4,"=""""",20.3220463711843,19.8198817874963,18.0880323999808,20.1279885414002,19.6766147869322,19.9349995660629,18.9950251765426,19.6872780493409,19.7978762689024,19.5378939074313,19.2078130077534,19.6811813546193,19.5952953868806,19.6176934653806,19.1990950974538,NA,19.7188059366147,19.077907704602,19.6904681236963,19.7392744814664,19.4552342987478,19.4949355372681,19.5212139143217,19.7442636921654,19.7083542452375,19.9044190765287,19.8491918656814,19.297139682731,20.2353568064495,20.2316388115023,19.9047691303452,20.1442025732159,19.8061944672692,19.9822456405341,20.0184582498305,19.8622952545117,19.7341031013962,20.3031532972207,-0.51011379915197,-0.855671312075648,-0.164556286228292,19.6949281367216,-2.99335338315425,-2.37469792861093,0.00494979299220514,0.0317842707339466,-1,-1,0.06667715094788677,0
Q12765,SCRN1_HUMAN,SCRN1,Secernin-1,"=""""",NA,NA,19.5036446950235,18.4398136459526,NA,NA,19.211656754777,NA,NA,18.0955367903156,20.2832960789522,NA,NA,NA,NA,NA,18.8884847182491,20.1664415056529,NA,18.9901952303418,NA,19.9078614560119,NA,19.3975382089767,NA,NA,NA,19.271190370394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2868781322407,NA,NA,NA,NA,NA,NA,NA,0
Q9BXI3,5NT1A_HUMAN,NT5C1A,Cytosolic 5'-nucleotidase 1A,"=""""",20.7294225104766,20.4229298063831,NA,19.164046842315,19.0232132584538,19.0021481836315,NA,20.1139430907705,19.7977946919503,19.255699721148,NA,19.3012589322042,19.4246298435345,20.2364070513709,20.027278368765,19.0792527461408,19.6268339533825,NA,19.494913313909,19.2106789468545,19.5758930371123,18.7631605347153,18.6753734800635,19.0733521166333,19.4139807369683,19.110526627238,20.5756369474678,18.4023660774003,20.0947668878136,20.5475357804239,19.3461236483344,20.7919757396462,19.1391726325103,19.543075845017,20.7015870937153,19.7064662442868,19.477012480431,20.3101889899231,-0.340479504967725,-0.873588364102954,0.192629354167504,19.6223131223821,-1.29910540188366,-5.47925045385497,0.202861888182484,0.35397929474161,0,0,0.5809195024986676,0
Q15366,PCBP2_HUMAN,PCBP2,Poly(rC)-binding protein 2,"=""""",19.5685258038232,18.461217543523,18.0827820268218,19.3935733982311,19.462079906598,19.5005419587116,19.5251220613143,19.9968681551133,20.0964206920611,19.6305634983504,19.9297271644881,19.8385438168812,19.2938702448329,19.7949928385822,19.9214476190123,18.9778367702395,19.6829157181771,19.9822480620797,19.3190979453144,19.9022082896128,19.548199235837,19.9525918664013,19.0999704908352,20.5021599301646,19.669018901138,19.5506476787406,19.3580372929691,19.6602085273997,20.1371067744309,18.9535843998035,19.9889095620306,19.3720221005136,19.8590198041621,19.6646190938821,19.758313146373,19.5580185685608,19.663352251529,19.5573688983432,-0.167585771932647,-0.569287595672041,0.234116051806748,19.5845718957074,-0.845164726926627,-6.01429314753326,0.403424438963161,0.558623374941513,0,0,0.8588777549144588,0
Q14011,CIRBP_HUMAN,CIRBP,Cold-inducible RNA-binding protein,"=""""",19.9554090362217,19.7828804017639,19.0874881035705,19.3502015167807,18.7455515935882,19.413774590382,19.3803026562419,19.2706031319484,19.7991099491375,19.6343305934364,19.4321382824516,18.928002982445,19.2495584418483,19.2663432897387,19.7195741702209,19.8160678886224,20.1014548254252,19.6739338014444,19.4189316339291,19.8124455756289,19.1372946066447,19.5361737442088,19.0063342017233,19.2483369491769,19.9077763284345,19.7738874164397,20.0148354562761,19.1024518919428,20.0884251574542,19.3205111928076,19.5935202907244,19.9110510069677,20.0123534618079,19.8633755147755,19.8211696974969,20.6895121764524,20.2364824370535,19.50787537177,-0.478791959075092,-0.791091384654024,-0.166492533496161,19.5949860359732,-3.10587294357313,-2.10593973987778,0.00362173156763327,0.0259557429013718,-1,-1,0.06779985001674843,0
Q969V3,NCLN_HUMAN,NCLN,Nicalin,"=""""",NA,NA,19.6130884756079,NA,NA,NA,20.6268582896049,19.0794968501047,NA,19.834834257345,19.7087640881175,NA,NA,NA,20.3896615993135,20.3012931661139,NA,NA,20.2452916350602,19.9890320340512,NA,NA,NA,NA,NA,19.3557232937275,NA,NA,18.8773553872994,19.4176770172779,19.1446965351647,NA,19.4408972684048,19.367447516139,18.9479681003799,NA,NA,18.7525097663268,0.81788410928635,0.260648707937869,1.37511951063483,19.5936820752964,3.10862003941975,-2.27011340174661,0.00668407924214846,0.038140433211122,1,1,0.016639339313639364,1
Q02221,CX6A2_HUMAN,COX6A2,"Cytochrome c oxidase subunit 6A2, mitochondrial","=""""",19.3814851360693,21.0516156227705,NA,20.9200058753647,21.6622230362711,20.2526683432312,NA,16.8763932224988,17.4226554517495,18.7092367955288,17.230078626155,20.2712806774284,NA,20.4355326063484,20.183218385795,NA,18.8596805846379,17.7777117694312,NA,16.9852847526765,17.8964418308044,17.7620586995802,21.1282920512989,19.7046177066486,19.4698945091508,20.2119920906233,NA,18.9972290255463,NA,NA,18.3374592540901,18.6225737243317,19.5384756561451,18.2536296507783,19.4562000122127,18.6197178680401,19.5498741691652,NA,0.239964705699546,-0.957906102294161,1.43783551369325,19.157500935668,0.410228387269924,-6.10948137120876,0.684740209490547,0.776662170017919,0,0,0.9131287241473331,0
P67936,TPM4_HUMAN,TPM4,Tropomyosin alpha-4 chain,"=""""",18.7387675520861,19.0493814054167,20.8790043259881,18.5529942432633,18.0771224732067,18.9447322274444,21.3335418475627,19.9466463930103,18.5590871318652,19.3977891423517,21.2014573229469,18.4423713161155,19.4742117777651,18.0710084308835,19.2775280565161,19.9601665278604,18.6495452195736,20.854370451086,19.478832837083,19.9095774918246,19.4502400579319,21.1893404613893,19.1822235062724,19.5620685960466,18.3992146721684,18.659561671216,18.1574274605249,20.7186886366012,17.765576790499,18.172641726165,18.0018541090032,17.9421977179263,17.8535308738323,17.8008434144989,17.6459313342339,17.593026847085,17.7086038191065,17.7738829551907,1.47328185509119,0.772625701649493,2.17393800853288,19.0098681795669,4.25979718591596,0.953421432906834,1.338041840693e-4,0.00330592325868438,1,1,1.964255985168433e-6,1
O00217,NDUS8_HUMAN,NDUFS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial","=""""",19.7175838206699,19.9864328565558,NA,19.5094044717103,20.6536355255138,20.4062721584336,17.2107534393024,18.810676786156,17.7148061274113,18.7380335277014,17.7225305614677,19.9891493265835,19.5756134537072,20.0387041900575,20.0870795145578,19.1041130782477,19.6039969912853,NA,19.0262475194039,19.2664581206927,19.6231950899663,18.7323412302269,20.1640808919798,19.595662110091,20.5138320436978,20.3061197546327,18.9516682560776,20.4182683736438,19.3059141423087,19.8546471315488,20.0059844921754,19.9125107224624,20.1707543446438,19.6886756009133,20.4728201608123,19.505064998181,19.5212191671203,20.3066066455218,-0.456867298692199,-1.10507918593285,0.191344588548449,19.5614126840406,-1.4305757977569,-5.33932062048858,0.161373628932042,0.302167728202455,0,0,0.4345948784981896,0
Q9NVS9,PNPO_HUMAN,PNPO,Pyridoxine-5'-phosphate oxidase,"=""""",19.8003591180393,18.8656087841177,NA,18.8148240877077,19.6127340471842,19.6304902255123,17.8932152725192,19.8780231030711,20.1173290508337,19.2309138435141,18.7411150544912,20.0337475296562,19.4034260451099,18.8533303719804,18.9698570636804,20.1207935111717,19.7375383957495,18.9790956015629,19.5895071410592,19.3428927961848,19.734074317169,18.6810796593952,20.1099070130747,19.677075807044,20.4876868742364,20.1246734236259,20.2689088086466,18.8267111222739,19.4740265309782,19.9847946623329,20.6507848363198,19.9160659666999,20.4511590330826,19.0240026648041,20.2541406482244,19.9815411128756,20.3924167488746,19.8848688696198,-0.321299217948464,-0.763453750657834,0.120855314760905,19.6091545714168,-1.47348882207819,-5.30103626783685,0.149266153809789,0.285490785046841,0,0,0.5427432429828488,0
Q9BXK5,B2L13_HUMAN,BCL2L13,Bcl-2-like protein 13,"=""""",20.2049810884768,19.6111521196399,NA,19.8830657747673,20.1984444636566,20.3219698727487,18.5744594975967,19.4103390304746,19.4384199044299,19.1498784294395,18.163017138131,19.4921363275344,19.3399781713345,19.7815066543127,20.0265937034512,19.3232171049328,19.2098745016809,17.8068312213911,19.214001416198,19.390187769187,19.2258345188906,18.5737461959211,19.5606566375387,19.5396291728796,20.1996281739574,20.1358471578829,19.8507861571595,19.3453804307402,20.0420820910257,20.0777224316549,19.6059239984459,20.2592743179888,20.2155598233938,20.0934031510426,20.1047851937907,19.9906108106044,20.2963116096228,19.7698180763202,-0.652670821661999,-1.09655073062755,-0.208790912696447,19.6061365983309,-2.98153538480842,-2.40268491703501,0.0051051771808757,0.0321547655130478,-1,-1,0.03192166519290828,-1
Q13310,PABP4_HUMAN,PABPC4,Polyadenylate-binding protein 4,"=""""",19.8254244755133,19.8856288264028,NA,19.829645264853,19.5967114733339,20.0845855641719,18.4144190016374,19.9515255272415,19.6609064310288,19.5777847365689,18.5578015622156,19.8959381382119,19.8149110707578,19.9759942972632,19.3032907666477,18.7634770506395,19.6115661835832,NA,19.050421592196,19.458682109418,19.5501933292539,18.7969719037828,19.5808588657061,19.7157838169824,19.6127538394747,19.6962840287633,19.948714065427,18.7953849220882,19.6711207821082,20.0879051590761,19.6808610275902,20.2535936749,20.4168836114178,20.0105692606711,20.364757545196,20.0023460568215,19.8595251296009,19.9207876377996,-0.535845525183301,-0.929797277559483,-0.14189377280712,19.6451113535651,-2.76079628965043,-2.90355539976913,0.00909851082296563,0.0463888053771113,-1,-1,0.0805978351911139,0
P46019,KPB2_HUMAN,PHKA2,"Phosphorylase b kinase regulatory subunit alpha, liver isoform","=""""",19.0359986940919,NA,NA,20.0046294521993,20.7904851191723,19.5921752003845,NA,18.9774342764454,18.5512768142493,19.557781318482,18.1412816207167,19.9993112889002,20.1613179690666,20.3346104349872,20.205200271359,16.6899450130692,20.222226974562,NA,19.3178634913296,19.8524999614981,19.3552550082795,19.2845996659374,18.7220796826814,19.8449002347029,20.0965760471088,19.1519167905929,18.2716482665774,18.1120464202245,19.2321021166328,19.8277481544374,19.9218830905514,20.4524576319652,19.1898494731031,19.7726048231637,20.9116470394088,19.566004361812,19.4867689571453,20.1810367776629,-0.76174551692656,-1.4921561404244,-0.0313348934287173,19.49456360125,-2.12134907603261,-4.22728891574611,0.041447607887257903,0.124719164428255,-1,0,0.08848841571940357,0
P12429,ANXA3_HUMAN,ANXA3,Annexin A3,"=""""",19.6323443845506,19.046492255901,18.3391088070249,19.3641624002257,20.6664480331953,20.4443377139239,19.9961260793503,19.2713452611527,19.7687791078863,18.938410442362,20.3370149530772,19.6019201094721,19.3868037528942,19.471757949719,19.9566031363863,19.7818038631153,18.8462755932551,19.7087073403918,19.2800672781208,18.7954712250495,19.6736733731886,18.3861795682132,20.291408199849,19.3190153318887,19.9110938825716,20.0661896763295,19.8375357893296,20.3810860157425,19.5492653278037,19.7971507510767,19.1084203283927,19.694125964896,19.8194652788732,19.8354547313018,19.3543212381083,19.5143712408365,19.7047361056165,19.6551570232558,0.156482589604153,-0.272343143396868,0.585308322605173,19.5929639345876,0.739253192338466,-6.09652809511849,0.46439467194182,0.60808176728434,0,0,0.8868979496077273,0
Q8WW22,DNJA4_HUMAN,DNAJA4,DnaJ homolog subfamily A member 4,"=""""",19.3721978389491,19.8665131030674,NA,20.1981149501159,19.2515366906962,20.0431220764921,18.3668211421297,19.7390894024074,19.6710384116078,19.6822405413128,18.4767843270499,19.8585125850825,19.5928079755786,19.8049839500354,19.6858031015841,18.0204272750847,19.1359608014781,18.8107461412848,19.3692148994735,19.675191992854,19.6947634418444,18.6870299071292,19.4758519576653,19.9720600980918,19.9093742719927,20.1299981412024,20.4619644460416,19.1184108824605,19.457706000572,19.7004629377885,20.3058219613823,19.2555796227799,20.2879754031557,20.2460099305217,19.5104881036125,19.5738179915778,19.3575271447761,19.815653907741,-0.375426707799285,-0.843571024609885,0.0927176090113153,19.5562595501789,-1.62613526502816,-5.08032819382245,0.112599979295682,0.236804148597383,0,0,0.44047589887594035,0
P05165,PCCA_HUMAN,PCCA,"Propionyl-CoA carboxylase alpha chain, mitochondrial","=""""",19.3306558126905,NA,20.3969969197875,19.4880592997995,20.624160059278,20.8065588507277,18.875132525762,19.5483950669137,18.8079063250929,19.3539234182662,19.3596943551091,19.1173402452576,19.243466833712,19.3976435452102,19.7358372639104,18.305967676503,18.8509290254178,NA,18.9275650281528,NA,19.4474121307825,18.8376034264577,19.3980567141455,19.4194953025847,20.3291566151031,20.3607573550399,19.0673371519554,19.1601265545675,19.3902623437145,19.6058752204398,19.9079524302174,20.1590459074492,20.0697205405345,19.8039788151286,20.258710491935,19.1527550630086,19.5275686197897,19.4022188335768,-0.313316931831061,-0.779098845768293,0.152464982106172,19.5276647362292,-1.36675585196463,-5.44320964841352,0.180624133351825,0.327271552119298,0,0,0.5849722528710634,0
Q01105,SET_HUMAN,SET,Protein SET,"=""""",19.4103561627462,19.1778976277939,18.9460788499552,19.1045757716889,18.9206344496103,19.5132276529065,20.0020188398375,19.6935963665715,19.7171306436996,19.5390467540046,20.2835673729791,19.3823094518739,19.6031238608615,19.3519893279289,19.6687507209694,18.4352812717934,19.7135568480925,20.0344758293145,19.5614798060022,19.8180584364496,19.4996697790598,20.4662413711381,19.608308391266,20.9031422443347,19.3374189225899,19.211106150561,19.7081889490329,19.7718368048729,19.4888094457614,20.1544890298097,19.8160152067699,18.9166609141453,19.159345909662,19.1672859560483,19.3905531749685,19.0455232418055,19.1548098836971,19.3777596672783,0.0790517926798735,-0.303639904934468,0.461743490294215,19.5277452917863,0.418476143980147,-6.27986711834855,0.678006232319567,0.771568529029073,0,0,0.9697476153663129,0
Q93100,KPBB_HUMAN,PHKB,Phosphorylase b kinase regulatory subunit beta,"=""""",20.1715749653055,20.3107634348854,NA,19.4041574864615,20.2918430027446,20.4179777715865,NA,19.3521972924605,17.6468810292857,19.3619748939591,17.9912489686917,19.4656278844255,19.721340733741,20.2369138013909,20.3114775964549,19.425808374185,19.9349105883623,NA,18.7516025313208,19.4096499349531,19.4596408775615,18.5854679930068,19.0939215079909,19.3633750023149,19.844507635105,19.748715997121,19.5294908464878,18.8680120461199,19.3045844220166,20.0169329163786,20.2827405006319,20.2787474195657,19.1861703865824,19.2550506335451,20.4658179162745,19.4920403441989,19.2418580982626,20.3758222723814,-0.481548102296021,-1.04454158593066,0.0814453813386217,19.5599670601646,-1.73790489194416,-4.88787727531463,0.0912298302495815,0.209106040074478,-1,0,0.31568640652482194,0
Q9BT78,CSN4_HUMAN,COPS4,COP9 signalosome complex subunit 4,"=""""",19.8679880873222,19.4874637470578,18.7176655908291,19.6944150268881,19.4881344310977,19.8096278807422,19.4590356367289,19.2927867954876,19.6365423514681,19.49589373209,19.149105899496,19.8338255439898,19.5943402212431,19.8648543596761,19.9794581243837,20.2659941208429,19.7179960457632,18.9533845663079,19.7431838698143,19.0562789087587,19.6675070362285,19.9017039548396,20.2820277534952,19.4645411986514,19.7038882813054,19.6313679177984,19.7162769456104,19.8843813397472,20.0132578532884,19.4755886003759,19.7206910688887,19.7970042648787,19.5990026255719,19.7453766880591,19.4618587752652,19.9238755431955,19.8572644233893,19.6645358798936,-0.0925507748479504,-0.388333072678183,0.203231522982282,19.6478453971176,-0.633892923125863,-6.16772935835329,0.530031058797845,0.664401243927752,0,0,0.9429395968969243,0
P48637,GSHB_HUMAN,GSS,Glutathione synthetase,"=""""",19.3535880231917,19.104235890227802,19.7158938299567,20.00264920752,19.4586721881837,19.2710543406209,20.0295430569095,19.5595510973851,19.8817847967278,19.6453648185788,19.7613243523829,19.4190540531081,19.1576943969085,19.5579394489554,19.8880731845131,20.7058347329182,19.7291890488016,19.7063116224545,19.9729784989447,19.1157176426039,19.6893703949909,20.2239457716674,20.0731064810066,19.2034942472515,19.1341247252631,19.3343253488577,19.179385086983,19.4923214142323,19.3909985953649,18.937102805241,19.5164750608929,19.1891525761021,18.9656082118066,19.2176481670234,19.050341942983,19.2415961336394,19.3062062546732,18.9097764524624,0.52105497562891,0.205902113243537,0.836207838014284,19.5024061552983,3.34942543621314,-1.49864777075706,0.00186640394686373,0.0173450917963986,1,1,0.03784808517866037,1
Q96C23,GALM_HUMAN,GALM,Aldose 1-epimerase,"=""""",20.0798815859324,19.0423580783084,17.8724083308804,19.3923667832578,19.5607226048609,20.0298635964361,18.7231617464649,19.6981045352901,19.4822830021221,19.0164207878927,18.9528615795487,19.3777031804622,20.1716260985043,19.7255891761917,19.9205975483173,19.7823491803394,19.6259478445573,18.6535747343077,18.6849670335112,19.1645223919826,19.5714796688747,19.4390016111618,19.5960023872216,20.2971006866492,20.0861689712345,20.2245194815906,20.3356012631827,19.3358359554739,20.4110380253292,19.6820722170953,20.235471654767,18.8704117293033,19.8091495381222,19.7675708537221,19.8595033202455,19.2806225487033,19.5735665344518,20.2750813710324,-0.381278909136142,-0.835503347000165,0.0729455287278801,19.568618622035,-1.70051438095067,-4.97998922289246,0.097384777030982,0.218345012188645,-1,0,0.4114650767498057,0
P62081,RS7_HUMAN,RPS7,40S ribosomal protein S7,"=""""",20.0476147185189,18.257105243772,18.6746790929711,19.9340618907633,19.3384161192771,19.5831660574807,19.0554028414067,19.4884957234892,19.1380590054682,19.3405803351132,18.872312821581,19.7020878644924,18.9756526918618,19.423437674763,20.2319901535492,20.8071193413997,18.8203310068411,19.589006628652,19.0726806362938,18.7294379888199,19.6244331034847,18.9633668664117,19.5678432951269,20.0317088642561,19.4640980028932,19.6942887818544,19.9395991970824,20.1749644361348,19.3446306552734,19.1468626002068,19.2976898311161,18.7493716358242,18.6923552118514,18.9347675608525,18.6178516931322,19.742051320135,19.4650967762964,19.1942101405001,0.412438459275233,-0.045655428675566,0.870532347226032,19.3612323107617,1.82394896004559,-4.78029470246479,0.0762046625285716,0.187820703550461,1,0,0.34584873429710533,0
Q9BVK6,TMED9_HUMAN,TMED9,Transmembrane emp24 domain-containing protein 9,"=""""",NA,NA,18.6111779385196,19.6889838373738,19.6366547720865,18.6029721885748,20.3642814295038,19.420542385965,19.5004574779172,19.5676602006695,20.2100333632044,19.5068949188628,19.7114711807606,19.7126353813438,19.4321952230625,NA,19.4588228369567,19.7769318263375,19.5285374686714,19.8137064450986,19.3058972691152,20.0345985223309,NA,19.7258449366534,19.0436038532886,NA,NA,19.6090960229722,NA,18.5867717703181,19.3415442883858,19.3459158787591,19.6295397253158,19.2759219384659,19.2424579049767,18.5988725019215,19.4391012538739,19.447491563808,0.282166957491707,-0.130659903849504,0.694993818832919,19.457116655003,1.3955348086852,-5.32873473504157,0.173037234810406,0.317344753559374,0,0,0.6095764205318454,0
O15145,ARPC3_HUMAN,ARPC3,Actin-related protein 2/3 complex subunit 3,"=""""",18.8660480306795,19.3163737311495,20.7389054207458,18.266188917366,18.6503470094036,19.2747329142498,20.4055481850155,19.0960885575464,18.3446609455862,19.3615718149882,20.2362379090846,18.2270843268155,19.5105048367423,18.5610566492246,19.7933100472556,20.0813017381823,18.9196389130121,20.0763204560437,19.1266971726222,19.6104232665515,19.5793036203302,19.929934879724,18.7615347530797,20.649835634199,18.6667238106544,19.0736031167522,19.1135277748084,19.8932230566893,18.5228560814173,18.8969192298798,18.8305152269433,17.091734592574,18.3907942003158,18.4787578749678,18.4293263017881,18.3657506893662,18.1684890741792,19.2115142314836,0.792512818254227,0.203393082040907,1.38163255446755,19.1188785524057,2.72527759389154,-3.00013669988295,0.00973723476643895,0.0475603677841481,1,1,0.025457131198244415,1
P62701,RS4X_HUMAN,RPS4X,"40S ribosomal protein S4, X isoform","=""""",19.5456065043302,19.9878923339121,19.0257417736555,19.4007170849076,19.1142136401767,19.0366113353917,19.1070749672397,19.7816863474673,19.7243802614629,19.7933282427309,19.575748728486,19.8059295628466,19.7242127109922,19.7718114673064,19.0630429646916,19.3818268198618,19.4361222008953,19.2513616826153,19.431590411206,19.8417934623407,19.723865575041,19.5945336652306,18.9942624526123,19.7546741023893,19.5633625431203,19.7663738983149,19.3585827134805,20.0150983739712,19.6490524267463,19.5172832604762,20.1102838700303,19.6633769745094,20.1234956824036,19.8276107917684,19.7486653220326,19.5895106984313,19.4116939583888,20.1786379518693,-0.33131809169149,-0.605435351184935,-0.057200832198044,19.5892383358772,-2.44859406605988,-3.60168892100902,0.0191766839613983,0.074359830884134,-1,-1,0.2698061200783468,0
O00764,PDXK_HUMAN,PDXK,Pyridoxal kinase,"=""""",19.7881650996482,19.2811899502268,20.8869538081718,19.3172069551006,19.3012859336621,19.5195751015843,20.7956964987982,19.6135930111673,18.9236986244349,19.2222859524487,20.8777738301399,19.2929311865748,19.3888810851139,19.1486913797223,18.9965434226453,19.4432695768339,19.4261032019758,20.6166930547708,19.7702920129914,19.1769431607627,19.6486535025634,20.2481585824472,18.7347820530023,18.6292269403919,19.0687771065995,19.2625721542743,18.9497188654709,20.3152726898183,18.0286608888239,19.4434613634216,19.0911586521407,18.9012285167765,18.9804336726677,18.7952170479549,18.7888314599855,18.5272537089386,18.4720581693238,18.978675560115,0.83896759481339,0.378071517988852,1.29986367163793,19.3592608889866,3.68765427060673,-0.617160071485617,7.1928045714032e-4,0.00951663374062579,1,1,0.0023069569672818065,1
